"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"Israeli cybersecurity firm Cyera raises $600m at $12b value"	"Cyera said the funding will support the development of its data and AI security platform."	" ai "	"2026-06-11"	"https://www.techinasia.com/blackstone-reportedly-leads-400m-cybersecurity-firm-cyera"
"2"	"Channel NewsAsia"	"Commentary: Fans attending World Cup 2026 face an epic, expensive voyage"	"What should be a celebration of football may be a nightmare of costs and logistics for fans flying to North America, says sports writer Michael Church."	"logistics"	"2026-06-10"	"https://www.channelnewsasia.com/commentary/world-cup-2026-north-america-logistics-travel-tickets-football-6173586"
"3"	"DigiTimes"	"Commentary: BYD unveils new AI platform as China's EV race shifts beyond batteries"	"China's electric vehicle (EV) leader, BYD, is pushing aggressively into the next frontier of automotive competition: artificial intelligence."	"artificial intelligence,  ai "	"2026-06-10"	"https://www.digitimes.com/news/a20260609PD224/byd-automotive-ai-competition.html"
"4"	"DigiTimes"	"Volkswagen plans Europe-made Samsung SDI square batteries to diversify supply chain"	"Volkswagen is preparing a new three-way lithium battery supply chain that would add Samsung SDI as a Europe-based supplier of standardized square batteries as early as 2027, executives said. The automaker’s plan centers on in-house production via PowerCo, China’s Gotion High-tech and a potential Samsung SDI partnership"	"supply chain"	"2026-06-10"	"https://www.digitimes.com/news/a20260610PD209/volkswagen-samsung-sdi-supply-chain-production-lithium-battery.html"
"5"	"DigiTimes"	"CanSemi IPO exposes strains in China's mature-node chip push"	"CanSemi Technology's planned ChiNext listing has exposed the financial strain behind China's push to build mature-node semiconductor capacity, as the Guangzhou-based foundry seeks fresh capital despite persistent losses, negative gross margins and a long road to profitability."	"semiconductor, chip, foundry"	"2026-06-10"	"https://www.digitimes.com/news/a20260608VL216/cansemi-ipo-production-capacity-2025.html"
"6"	"Tech in Asia"	"SeaX Ventures backs AI game studio Onibi"	"The studio’s team members previously worked on Fortnite, League of Legends, Baldur’s Gate 3, Fall Guys, Grand Theft Auto, and World of Warcraft."	" ai "	"2026-06-10"	"https://www.techinasia.com/endowus-ceo-gregory-van-optimistic-profitability"
"7"	"Tech in Asia"	"TSMC revenue jumps 30% as AI demand stays strong"	"TSMC has said strong AI-related demand is a growth driver this year."	" ai "	"2026-06-10"	"https://www.techinasia.com/tsmc-sony-plan-japan-venture-for-image-sensors"
"8"	"EE Times Asia"	"Why Robotics’ Next Leap Relies on Physical Engineering"	"Robotics advancement requires reliable mechanisms, deterministic design, and robust hardware foundations alongside AI innovation. The post Why Robotics’ Next Leap Relies on Physical Engineering appeared first on EE Times Asia ."	" ai , robot"	"2026-06-10"	"https://www.eetasia.com/embeddedblog-why-robotics-next-leap-relies-on-physical-engineering/"
"9"	"EE Times Asia"	"Next-Gen Real-Time Intelligence for Modern Smart Factories"	"Smart factories are evolving toward physical AI systems capable of real-time perception, adaptation, and autonomous action. The post Next-Gen Real-Time Intelligence for Modern Smart Factories appeared first on EE Times Asia ."	" ai "	"2026-06-10"	"https://www.eetasia.com/embeddedblog-next-gen-real-time-intelligence-for-smart-factories/"
"10"	"EE Times Asia"	"Global AI Spending to Grow 47% in 2026"	"Gartner forecasts worldwide spending on AI to reach $2.59 trillion in 2026, a 47% increase year-over-year. The post Global AI Spending to Grow 47% in 2026 appeared first on EE Times Asia ."	" ai "	"2026-06-10"	"https://www.eetasia.com/global-ai-spending-to-grow-47-in-2026/"
"11"	"Nikkei Asia"	"SK Hynix to triple wafer capacity by 2034: Chairman Chey"	"SK Hynix to triple wafer capacity by 2034: Chairman Chey"	"wafer"	""	"https://asia.nikkei.com/business/tech/semiconductors/sk-hynix-to-triple-wafer-capacity-by-2034-chairman-chey"
"12"	"Nikkei Asia"	"NTT sets sights on Nvidia, AI race with $500m optical network fund"	"NTT sets sights on Nvidia, AI race with $500m optical network fund"	" ai "	""	"https://asia.nikkei.com/business/technology/ntt-sets-sights-on-nvidia-ai-race-with-500m-optical-network-fund"
"13"	"Nikkei Asia"	"Anthropic plugs Claude AI in Japan for automated software development"	"Anthropic plugs Claude AI in Japan for automated software development"	" ai "	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/anthropic-plugs-claude-ai-in-japan-for-automated-software-development"
"14"	"KED Global"	"AI trade isn’t just about tech stocks but also power, TCW says"	"The artificial intelligence boom has sent investors racing into chipmakers, cloud providers and megacap technology stocks, but a more durable opportun"	"artificial intelligence, chip"	""	"https://www.kedglobal.com/asset-management/newsView/ked202606010002"
"15"	"KED Global"	"No career ambition, no ego: AI plays devil's advocate at Audax Private Equity"	"Generative AI is challenging traditional investment theses, acting as a devil's advocate to sharpen decision-making, particularly when it comes to ass"	" ai "	""	"https://www.kedglobal.com/private-equity/newsView/ked202603120002"
"16"	"KED Global"	"EuBiologics partners with Korea's health agency to develop Nipah virus vaccine candidate"	"EuBiologics Co., South Korea's vaccine-focused biotechnology company, is developing a vaccine candidate against the Nipah virus, an infectious disease"	"biotechnology, biotech, vaccine"	""	"https://www.kedglobal.com/bio-pharma/newsView/ked202603100001"
