"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Channel NewsAsia"	"Hedge funds dumped chip stocks for a fourth week as AI shares sold off"	"Hedge funds dumped chip stocks for a fourth week as AI shares sold off"	"AI, Semiconductor"	"2026-07-06"	"https://www.channelnewsasia.com/business/hedge-funds-dumped-chip-stocks-fourth-week-ai-shares-sold-6235316"
"2"	"Channel NewsAsia"	"Britain should consider regulating AI models, FCA official says"	"Britain should consider regulating AI models, FCA official says"	"AI"	"2026-07-06"	"https://www.channelnewsasia.com/business/britain-should-consider-regulating-ai-models-fca-official-says-6235266"
"3"	"Channel NewsAsia"	"Sri Lanka prison riot kills 25, wounds more than 100"	"The wounded were rushed to the Negombo hospital, about 35km north of the capital Colombo, following overnight clashes between inmates from two drug gangs at the area's main prison, police said."	"Pharmaceutical"	"2026-07-06"	"https://www.channelnewsasia.com/asia/sri-lanka-prison-riot-deaths-6235206"
"4"	"DigiTimes"	"UMC posts record first-half revenue and plans selective price hikes in second half"	"United Microelectronics Corp. (UMC) reported its strongest quarterly run in years as mature-process demand and factory utilization improved. June consolidated revenue reached NT$23.12 billion, up 0.8% from May and 22.85% year-on-year — a 44-month high. Second-quarter revenue climbed to NT$68.73 billion, up 12.61% seque"	"Electronics"	"2026-07-06"	"https://www.digitimes.com/news/a20260706PD240/umc-revenue-price-demand-2026.html"
"5"	"Tech in Asia"	"Alibaba Cloud holds 40.1% of China’s AI cloud market"	"Alibaba Cloud generated 23.9 billion yuan (US$3.52 billion) in those segments, for a 40.1% market share."	"AI"	"2026-07-06"	"https://www.techinasia.com/alibaba-cloud-cuts-nvidia-gpu-use-by-82-with-aegaeon-system"
"6"	"DigiTimes"	"Samsung Foundry comeback builds as Meta, Anthropic weigh chip deals"	"Samsung Electronics is trying to turn its foundry business into a bigger supplier of custom chips, with Meta Platforms and Anthropic reportedly considering Samsung for processors after its Tesla win, according to Seoul Economic Daily . The potential orders could push Samsung Foundry toward profitability sooner than exp"	"Electronics, Semiconductor"	"2026-07-06"	"https://www.digitimes.com/news/a20260706VL211/samsung-foundry-anthropic-meta-business.html"
"7"	"DigiTimes"	"Samsung, SK Hynix and Micron face HBM4 race as custom chip demand grows"	"The global high-bandwidth memory market is expected to pivot from HBM3E to HBM4 in the second half of 2026, setting up a sharper contest for market share among Samsung Electronics, SK Hynix, and Micron Technology."	"Electronics, Semiconductor"	"2026-07-06"	"https://www.digitimes.com/news/a20260706VL210/hbm4-sk-hynix-samsung-demand-market.html"
"8"	"Tech in Asia"	"Meituan open-sources LongCat-2.0 AI model"	"Meituan has deployed LongCat-based models in its app to support customer service and multi-agent interaction systems."	"AI"	"2026-07-06"	"https://www.techinasia.com/meituan-set-loss-2022-delivery-price-war-heats"
"9"	"Tech in Asia"	"Replacing 100 AI subscriptions with one"	"i10X AI integrates over 100 tools into a single workspace to eliminate the hassle of copy-pasting between different applications."	"AI"	"2026-07-06"	"https://www.techinasia.com/replacing-100-ai-subscriptions"
"10"	"EE Times Asia"	"AI Component Capacity Squeeze, Foundry Output Cuts to Extend Mature-node Price Increases in 2027"	"The growing demand for AI-related products has significantly altered the supply-and-demand balance for mature process nodes. The post AI Component Capacity Squeeze, Foundry Output Cuts to Extend Mature-node Price Increases in 2027 appeared first on EE Times Asia ."	"AI, Semiconductor"	"2026-07-06"	"https://www.eetasia.com/ai-component-capacity-squeeze-foundry-output-cuts-to-extend-mature-node-price-increases-in-2027/"
"11"	"Nikkei Asia"	"China's leading chatbots to ditch AI personas as Beijing tightens rules"	"China's leading chatbots to ditch AI personas as Beijing tightens rules"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/china-s-leading-chatbots-to-ditch-ai-personas-as-beijing-tightens-rules"
