"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"Mapping the dominant players in Israel’s AI field"	"Mapping Israel's AI sector: Key players, top investors, and funding insights in one report."	"AI"	"2026-06-21"	"https://www.techinasia.com/visual-story/mapping-dominant-players-israels-ai-field"
"2"	"Tech in Asia"	"LG CNS joins AI push for South Korean manufacturers"	"Government and participating large companies covering up to 60%, or 1.8 billion won (US$1.17 million)."	"AI"	"2026-06-21"	"https://www.techinasia.com/lg-cns-expands-role-in-robot-ai-training-for-manufacturers"
"3"	"Tech in Asia"	"Meta AI glasses pilot in India faces privacy questions"	"Privacy lawyers warn always-on wearable cameras and overseas data processing could raise issues under India’s data law."	"AI"	"2026-06-21"	"https://www.techinasia.com/meta-reliance-develop-aienabled-data-center-india"
"4"	"DigiTimes"	"Taiwan memory chip designers set for 245% revenue jump on AI storage demand"	"Taiwan's memory chip designers are heading into a sharply stronger 2026 as rising memory prices and a wave of AI-driven demand push the industry away from consumer electronics and toward higher-value data center and AI applications."	"Electronics, AI"	"2026-06-20"	"https://www.digitimes.com/news/a20260618PD205/taiwan-memory-chips-nand-revenue-phison-silicon-motion-2026.html"
"5"	"DigiTimes"	"Samsung weighs Boston Dynamics stake as humanoid AI race heats up"	"Samsung Electronics is reportedly reviewing the possibility of investing in Boston Dynamics, the US robotics company controlled by Hyundai Motor Group."	"Electronics, AI, Automation"	"2026-06-20"	"https://www.digitimes.com/news/a20260618PD217/samsung-boston-dynamics-robotics-hyundai-robot.html"
"6"	"DigiTimes"	"Google DeepMind maps four paths from AGI to ASI"	"Over the past decade, advances in artificial intelligence (AI) have repeatedly exceeded market expectations. Artificial general intelligence (AGI), once largely confined to the realms of science fiction, has become an explicit long-term objective for many leading AI organizations."	"AI"	"2026-06-20"	"https://www.digitimes.com/news/a20260618PD209/agi-deepmind-google-development-data.html"
"7"	"Nikkei Asia"	"Optical cable maker WCFO to add Cambodia capacity amid AI boom"	"Optical cable maker WCFO to add Cambodia capacity amid AI boom"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/optical-cable-maker-wcfo-to-add-cambodia-capacity-amid-ai-boom"
"8"	"Nikkei Asia"	"Japan targets $65bn in public-private physical AI investment by 2040"	"Japan targets $65bn in public-private physical AI investment by 2040"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/japan-targets-65bn-in-public-private-physical-ai-investment-by-2040"
"9"	"Nikkei Asia"	"The AI boom is quietly choking people in East Asia"	"The AI boom is quietly choking people in East Asia"	"AI"	""	"https://asia.nikkei.com/opinion/the-ai-boom-is-quietly-choking-people-in-east-asia"
"10"	"KED Global"	"AI trade isn’t just about tech stocks but also power, TCW says"	"The artificial intelligence boom has sent investors racing into chipmakers, cloud providers and megacap technology stocks, but a more durable opportun"	"AI"	""	"https://www.kedglobal.com/asset-management/newsView/ked202606010002"
"11"	"KED Global"	"No career ambition, no ego: AI plays devil's advocate at Audax Private Equity"	"Generative AI is challenging traditional investment theses, acting as a devil's advocate to sharpen decision-making, particularly when it comes to ass"	"AI"	""	"https://www.kedglobal.com/private-equity/newsView/ked202603120002"
"12"	"KED Global"	"EuBiologics partners with Korea's health agency to develop Nipah virus vaccine candidate"	"EuBiologics Co., South Korea's vaccine-focused biotechnology company, is developing a vaccine candidate against the Nipah virus, an infectious disease"	"Biotechnology"	""	"https://www.kedglobal.com/bio-pharma/newsView/ked202603100001"
