"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"S Korea firm Semifive wins $8m AI chip order from Japan"	"The order is roughly 10% of Semifive’s 111.8 billion won (US$72.7 million) in consolidated revenue for 2024, based on the company’s disclosed results."	"AI"	"2026-06-26"	"https://www.techinasia.com/nvidia-rival-rebellions-taps-jpmorgan-south-korea-ipo"
"2"	"DigiTimes"	"SK Hynix fluorine leaks trigger safety inspections at 25 South Korean chip plants"	"South Korea's Ministry of Employment and Labor has launched chemical safety inspections at 25 semiconductor manufacturers, including SK Hynix, after a series of fluorine gas leaks at chip plants raised fresh concerns over industrial accidents."	"Semiconductor"	"2026-06-26"	"https://www.digitimes.com/news/a20260626PD222/sk-hynix-industrial-fire-economy-semiconductor-industry.html"
"3"	"Tech in Asia"	"Agibot affiliate invests in Chinese robotics startup Feikuo"	"The company also increased its registered capital to 1.1 million yuan (US$157,000), according to Qichacha records."	"Automation"	"2026-06-26"	"https://www.techinasia.com/endowus-ceo-gregory-van-optimistic-profitability"
"4"	"Tech in Asia"	"Apple price-hike plan hits Asian tech stocks"	"South Korean memory chipmakers SK hynix and Samsung Electronics each fell more than 8%, while Kioxia Holdings dropped as much as 12%."	"Electronics"	"2026-06-26"	"https://www.techinasia.com/apple-offers-free-ai-model-access-to-smaller-developers"
"5"	"DigiTimes"	"Samsung eyes Gwangju chip site as SK Hynix weighs regional and overseas options"	"South Korea's plan to push semiconductor investment beyond the greater Seoul area is taking clearer shape, with Samsung Electronics reportedly moving closer to a new chip hub in Gwangju while SK Hynix continues to weigh a site in South Jeolla Province against overseas investment options."	"Semiconductor, Electronics"	"2026-06-26"	"https://www.digitimes.com/news/a20260626VL208/samsung-investment-sk-hynix-government-industrial.html"
"6"	"Semiconductor Engineering"	"Chip Industry Week In Review"	"Onsemi to buy Synaptics; IBM's 7Å chip w/40% more SRAM area; 1nm MoS2 nanotubes; AI pressure points; memory updates; $250M CHIPS Act award; trade secret theft; new advanced packaging site; MEMS capacity; humanoids; earnings. The post Chip Industry Week In Review appeared first on Semiconductor Engineering ."	"Semiconductor, AI"	"2026-06-26"	"https://semiengineering.com/chip-industry-week-in-review-144/"
"7"	"DigiTimes"	"Qualcomm HBC takes aim at HBM costs in AI data centers"	"Qualcomm has unveiled its latest AI data center platform, Dragonfly, at its annual investor day, highlighting a new technology it calls High Bandwidth Compute, or HBC, as a key weapon in its challenge to Nvidia, AMD and AI chip startups."	"AI"	"2026-06-26"	"https://www.digitimes.com/news/a20260626PD219/qualcomm-hbm-data-data-center-technology.html"
"8"	"EE Times Asia"	"Arrow Electronics Launches Factory Automation Resource Hub for Developing Next-gen Industrial Systems"	"Arrow Electronics has launched a new factory automation resource hub to support the development of next-generation industrial systems. The post Arrow Electronics Launches Factory Automation Resource Hub for Developing Next-gen Industrial Systems appeared first on EE Times Asia ."	"Electronics, Automation"	"2026-06-26"	"https://www.eetasia.com/arrow-electronics-launches-factory-automation-resource-hub-for-developing-next-gen-industrial-systems/"
"9"	"EE Times Asia"	"AI Factories and the Rise of Token Economics in the Next Phase of Data Center Computing"	"Growing AI demand is driving new infrastructure models, architectures, and economics centered on inference workloads. The post AI Factories and the Rise of Token Economics in the Next Phase of Data Center Computing appeared first on EE Times Asia ."	"AI"	"2026-06-26"	"https://www.eetasia.com/ai-factories-and-the-rise-of-token-economics-in-the-next-phase-of-data-center-computing/"
"10"	"EE Times Asia"	"SPHERE AX and Blaize Partner to Develop Physical AI Solutions"	"Partnership combines AI semiconductor technology and vision AI software to accelerate physical AI product development globally. The post SPHERE AX and Blaize Partner to Develop Physical AI Solutions appeared first on EE Times Asia ."	"Semiconductor, AI"	"2026-06-25"	"https://www.eetasia.com/sphere-ax-and-blaize-partner-to-develop-physical-ai-solutions/"
"11"	"Nikkei Asia"	"The AI cold war needs a nonalignment movement"	"The AI cold war needs a nonalignment movement"	"AI"	""	"https://asia.nikkei.com/opinion/the-ai-cold-war-needs-a-nonalignment-movement"
"12"	"Nikkei Asia"	"Toshiba's lost crown jewels: Kioxia, US nuclear power soar in AI era"	"Toshiba's lost crown jewels: Kioxia, US nuclear power soar in AI era"	"AI"	""	"https://asia.nikkei.com/business/tech/semiconductors/toshiba-s-lost-crown-jewels-kioxia-us-nuclear-power-soar-in-ai-era"
"13"	"Nikkei Asia"	"South Korea plans new chip cluster as AI boom strains capacity"	"South Korea plans new chip cluster as AI boom strains capacity"	"AI"	""	"https://asia.nikkei.com/business/tech/semiconductors/south-korea-plans-new-chip-cluster-as-ai-boom-strains-capacity"
"14"	"KED Global"	"AI trade isn’t just about tech stocks but also power, TCW says"	"The artificial intelligence boom has sent investors racing into chipmakers, cloud providers and megacap technology stocks, but a more durable opportun"	"AI"	""	"https://www.kedglobal.com/asset-management/newsView/ked202606010002"
"15"	"KED Global"	"No career ambition, no ego: AI plays devil's advocate at Audax Private Equity"	"Generative AI is challenging traditional investment theses, acting as a devil's advocate to sharpen decision-making, particularly when it comes to ass"	"AI"	""	"https://www.kedglobal.com/private-equity/newsView/ked202603120002"
"16"	"KED Global"	"EuBiologics partners with Korea's health agency to develop Nipah virus vaccine candidate"	"EuBiologics Co., South Korea's vaccine-focused biotechnology company, is developing a vaccine candidate against the Nipah virus, an infectious disease"	"Biotechnology"	""	"https://www.kedglobal.com/bio-pharma/newsView/ked202603100001"
