"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Channel NewsAsia"	"India’s student protests exposed deeper anxieties over education and jobs as AI reshapes work"	"In part two of a series on education issues in India following youth protests, CNA examines whether universities are keeping pace with a changing world of work, while young Indians grapple with their futures amid a shortage of quality jobs."	"AI"	"2026-08-18"	"https://www.channelnewsasia.com/asia/indias-student-protests-exposed-deeper-anxieties-over-education-and-jobs-ai-reshapes-work-6325511"
"2"	"Channel NewsAsia"	"Pennsylvania governor signs order imposing new rules to set up AI data centers in state"	"Pennsylvania governor signs order imposing new rules to set up AI data centers in state"	"AI"	"2026-08-18"	"https://www.channelnewsasia.com/business/pennsylvania-governor-signs-order-imposing-new-rules-set-up-ai-data-centers-in-state-6326841"
"3"	"Tech in Asia"	"Y Combinator joins $4.5m round for US AI startup Kita"	"Kita said its software reads bank statements, e-wallet records, payslips, and invoices."	"AI"	"2026-08-18"	"https://www.techinasia.com/indonesia-cancels-digital-payment-tracker-launch"
"4"	"DigiTimes"	"LG Electronics lands first OSAT order for chip packaging LDI"	"LG Electronics has secured its first order for laser direct imaging (LDI) equipment used in semiconductor packaging, marking an early commercial milestone as it expands into chip packaging."	"Semiconductor, Electronics"	"2026-08-18"	"https://www.digitimes.com/news/a20260818VL220/lg-electronics-packaging-equipment-osat-laser.html"
"5"	"DigiTimes"	"Rockchip profit jumps 62% as edge AI chips scale across devices"	"China AIoT chip designer Rockchip posted record first-half 2026 results, with revenue rising 40.6% year on year to CNY2.88 billion (US$427 million) and net profit surging 61.73% to CNY859 million, supported by accelerating edge AI adoption."	"AI, Semiconductor"	"2026-08-18"	"https://www.digitimes.com/news/a20260818VL215/rockchip-profit-chips-revenue-2026.html"
"6"	"DigiTimes"	"2,056 humanoid robots march to Beijing for China's biggest real-world test"	"China's humanoid robot industry is entering a larger real-world test of AI, mobility and performance, with 2,056 robots set to compete in Beijing as domestic makers including Unitree Robotics accelerate development of faster and more capable machines."	"Automation"	"2026-08-18"	"https://www.digitimes.com/news/a20260818VL212/beijing-robot-robotics-performance-2026.html"
"7"	"Tech in Asia"	"A conversational agent for full video production"	"Pixo automates the tedious AI video workflow, helping non-video natives create complete stories through a simple chat interface."	"AI"	"2026-08-18"	"https://www.techinasia.com/conversational-agent-full-video-production"
"8"	"Tech in Asia"	"ByteDance, MPA reach deal on AI copyright safeguards"	"The models are available through TikTok, CapCut, and Dreamina."	"AI"	"2026-08-18"	"https://www.techinasia.com/bytedance-rolls-out-new-doubao-ai-model-to-fuel-growth"
"9"	"Nikkei Asia"	"Mitsubishi Logistics to build 2 distribution centers in US for $40m"	"Mitsubishi Logistics to build 2 distribution centers in US for $40m"	"Logistics"	""	"https://asia.nikkei.com/business/markets/property/mitsubishi-logistics-to-build-2-distribution-centers-in-us-for-40m"
"10"	"Nikkei Asia"	"Why open-weight AI is the new frontier in the US-China tech race"	"Why open-weight AI is the new frontier in the US-China tech race"	"AI"	""	"https://asia.nikkei.com/business/technology/tech-asia/why-open-weight-ai-is-the-new-frontier-in-the-us-china-tech-race"
"11"	"Nikkei Asia"	"Alibaba, ByteDance trim gaming and retail to invest in AI"	"Alibaba, ByteDance trim gaming and retail to invest in AI"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/alibaba-bytedance-trim-gaming-and-retail-to-invest-in-ai"
