"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Channel NewsAsia"	"China's Moonshot AI chases 'DeepSeek moment' with much-hyped model"	"Kimi K3 drew excitement from industry insiders, with some evoking a 2025 release from China's DeepSeek that shook assumptions of US dominance in AI."	"AI"	"2026-07-17"	"https://www.channelnewsasia.com/east-asia/china-moonshot-ai-kimi-k3-6260536"
"2"	"DigiTimes"	"Moore Threads forecasts sharp first-half revenue growth on AI demand"	"Moore Threads, a Chinese GPU maker, said its first-half revenue likely more than doubled as demand for artificial intelligence (AI) chips and large-scale computing clusters accelerated. The forecast matters beyond China, as global investors are closely watching how domestic chip firms are competing in the fast-growing "	"AI, Semiconductor"	"2026-07-17"	"https://www.digitimes.com/news/a20260717PR203/moore-threads-gpu-revenue-demand-growth.html"
"3"	"Tech in Asia"	"Meta adds teen safety alerts to Instagram AI chats"	"The company said it used signals developed with experts and manually reviewed flagged chats before sending alerts."	"AI"	"2026-07-17"	"https://www.techinasia.com/meta-faces-1-4t-penalty-in-us-youth-safety-case"
"4"	"DigiTimes"	"Google's Gemini 3.5 Pro delay deepens doubts over its standing in AI coding race"	"Google's months-long delay in shipping Gemini 3.5 Pro is hardening a view among investors and its own researchers that the company is slipping behind Anthropic and OpenAI in the contest that increasingly defines frontier AI: writing software. The setback has renewed questions about whether the search giant's sprawling "	"AI"	"2026-07-17"	"https://www.digitimes.com/news/a20260717VL211/google-gemini-ai-shipping-anthropic-openai.html"
"5"	"DigiTimes"	"China moves to institutionalize its vision for global AI governance as Xi launches cooperation body"	"China used the opening of the 2026 World Artificial Intelligence Conference (WAIC) in Shanghai to institutionalize its bid to shape global governance of artificial intelligence (AI), with President Xi Jinping unveiling a package of measures aimed at the developing world and endorsing a new Shanghai-based intergovernmen"	"AI"	"2026-07-17"	"https://www.digitimes.com/news/a20260717VL212/china-ai-governance-shanghai-2026.html"
"6"	"EE Times Asia"	"Hanyang University Develops Solvent-based Method for Controlled Organic Semiconductor Doping"	"Researchers demonstrate solvent-controlled doping strategy that improves stability and performance of organic semiconductors for flexible electronic devices. The post Hanyang University Develops Solvent-based Method for Controlled Organic Semiconductor Doping appeared first on EE Times Asia ."	"Semiconductor"	"2026-07-17"	"https://www.eetasia.com/hanyang-university-develops-solvent-based-method-for-controlled-organic-semiconductor-doping/"
"7"	"Channel NewsAsia"	"Tourist guides adapt as AI and social media reshape how visitors explore Singapore"	"As more travellers take charge of their own itineraries, tourist guides are shifting away from traditional coach tours towards personalised experiences."	"AI"	"2026-07-17"	"https://www.channelnewsasia.com/singapore/tourist-guides-adapt-artificial-intelligence-social-media-6260336"
"8"	"EE Times Asia"	"TetraMem, SK hynix Highlight Memristor-Based AI Computing SoC Collaboration"	"Joint research demonstrates analog in-memory computing SoC designed to improve AI inference efficiency by reducing data movement. The post TetraMem, SK hynix Highlight Memristor-Based AI Computing SoC Collaboration appeared first on EE Times Asia ."	"AI"	"2026-07-17"	"https://www.eetasia.com/tetramem-sk-hynix-highlight-memristor-based-ai-computing-soc-collaboration/"
"9"	"Tech in Asia"	"Meituan leads $73.9m round for Chinese robotics firm"	"This was Xynova’s third funding round in 2026, following pre-A and series A rounds in March and May."	"Automation"	"2026-07-17"	"https://www.techinasia.com/endowus-ceo-gregory-van-optimistic-profitability"
"10"	"Channel NewsAsia"	"Analysis:Among AI crowd, some investors position for slower hyperscaler spending growth"	"Analysis:Among AI crowd, some investors position for slower hyperscaler spending growth"	"AI"	"2026-07-17"	"https://www.channelnewsasia.com/business/analysisamong-ai-crowd-some-investors-position-slower-hyperscaler-spending-growth-6260341"
"11"	"Tech in Asia"	"Japanese chipmaker Kioxia drops 16% as AI rally fades"	"Kioxia is the world’s third-largest NAND maker, with a 14% shipment share in 2024."	"AI, Semiconductor"	"2026-07-17"	"https://www.techinasia.com/japanese-chipmaker-kioxia-shares-fall-as-bain-backed-fund-sells-stake"
"12"	"EE Times Asia"	"SEMI Forecasts Global Chip Equipment Sales to Reach Record $229B in 2028"	"Growth momentum is expected to continue through 2028, marking five consecutive years of growth, according to SEMI. The post SEMI Forecasts Global Chip Equipment Sales to Reach Record $229B in 2028 appeared first on EE Times Asia ."	"Semiconductor"	"2026-07-17"	"https://www.eetasia.com/semi-forecasts-global-chip-equipment-sales-to-reach-record-229b-in-2028/"
"13"	"Nikkei Asia"	"Japan's Olympus envisions robot-assisted future for endoscopy"	"Japan's Olympus envisions robot-assisted future for endoscopy"	"Automation"	""	"https://asia.nikkei.com/business/health-care/japan-s-olympus-envisions-robot-assisted-future-for-endoscopy"
"14"	"Nikkei Asia"	"Kioxia dives 16% as AI stocks face deleveraging"	"Kioxia dives 16% as AI stocks face deleveraging"	"AI"	""	"https://asia.nikkei.com/business/markets/kioxia-dives-16-as-ai-stocks-face-deleveraging"
