"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"Alibaba’s AI capex spike isn’t the story investors think"	"The market punished Alibaba's earnings. But a closer look at the firm’s chips, cloud, and AI model suggests the reaction got the story backward."	"AI, Semiconductor"	"2026-09-10"	"https://www.techinasia.com/alibabas-capex-spike-story-investors"
"2"	"DigiTimes"	"Loongson raises funds to expand CPU and GPU development as AI inference boosts domestic chip plans"	"Chinese CPU maker Loongson recently announced a CNY2.3 billion (approx. US$342.7 million) capital increase, with the funds mainly going into information technology chips and core CPU and GPU technologies. More than CNY1.4 billion is allocated to CPU-related projects, making it the largest investment area in the fundrai"	"AI, Semiconductor"	"2026-09-10"	"https://www.digitimes.com/news/a20260910PD216/loongson-cpu-gpu-development-technology.html"
"3"	"DigiTimes"	"Apple just put a $700 premium on a hinge — seven takeaways for the supply chain"	"1. iPhone Duo — US$1,999, October 16 pre-order, October 23 ship; Taiwan in the first wave"	"Logistics"	"2026-09-10"	"https://www.digitimes.com/news/a20260910VL210/iphone-apple-hinge-taiwan.html"
"4"	"DigiTimes"	"Apple's John Ternus puts iPhone at AI center stage"	"Apple CEO John Ternus used his first major event as chief executive to signal where the company is headed after officially succeeding Tim Cook in September 2026. Speaking at the annual showcase, he framed the iPhone as the personal computing hub for the AI era and suggested Apple is not rushing to replace it."	"AI"	"2026-09-10"	"https://www.digitimes.com/news/a20260910PD223/apple-iphone-john-ternus-ceo-tim-cook.html"
"5"	"Tech in Asia"	"OpenAI appoints AI safety expert to Foundation board"	"Christiano is a senior tech adviser at the Center for AI Standards and Innovation within the US National Institute of Standards and Technology."	"AI"	"2026-09-10"	"https://www.techinasia.com/openai-limit-astras-advanced-cybersecurity-features"
"6"	"Tech in Asia"	"Ant International, Mastercard, Visa develop AI agent framework"	"The framework aims to streamline how card networks, digital-wallet ecosystems, agent platforms, and marketplaces onboard."	"AI"	"2026-09-10"	"https://www.techinasia.com/ant-international-launches-open-ai-payments-protocol"
"7"	"EE Times Asia"	"SK keyfoundry, Elmos Expand Partnership with 130nm Wafer Supply Deal"	"Long-term agreement extends automotive semiconductor collaboration through 2037 and supports new products based on 130nm technology. The post SK keyfoundry, Elmos Expand Partnership with 130nm Wafer Supply Deal appeared first on EE Times Asia ."	"Semiconductor"	"2026-09-10"	"https://www.eetasia.com/sk-keyfoundry-elmos-expand-partnership-with-130nm-wafer-supply-deal/"
"8"	"EE Times Asia"	"Analog Devices Strengthening Edge AI Capabilities by Acquiring Alif Semiconductor"	"Deal combines ADI's sensing expertise with Alif's AI-native processors for real-time physical intelligence systems. The post Analog Devices Strengthening Edge AI Capabilities by Acquiring Alif Semiconductor appeared first on EE Times Asia ."	"Semiconductor, AI"	"2026-09-10"	"https://www.eetasia.com/analog-devices-strengthening-edge-ai-capabilities-by-acquiring-alif-semiconductor/"
"9"	"EE Times Asia"	"Synopsys, A*STAR IME Target Simulation-led Advanced Packaging Development"	"Synopsys and A*STAR IME will collaborate on advanced packaging, chiplet architectures, and simulation technologies. The post Synopsys, A*STAR IME Target Simulation-led Advanced Packaging Development appeared first on EE Times Asia ."	"Semiconductor"	"2026-09-10"	"https://www.eetasia.com/synopsys-astar-ime-target-simulation-led-advanced-packaging-development/"
"10"	"Channel NewsAsia"	"DOJ probes Nvidia's licensing deal with AI startup Groq, NYT reports"	"DOJ probes Nvidia's licensing deal with AI startup Groq, NYT reports"	"AI"	"2026-09-10"	"https://www.channelnewsasia.com/business/doj-probes-nvidias-licensing-deal-ai-startup-groq-nyt-reports-6374416"
"11"	"Channel NewsAsia"	"Nvidia plans major expansion of data centre capacity in Australia to meet AI demand"	"Nvidia plans major expansion of data centre capacity in Australia to meet AI demand"	"AI"	"2026-09-10"	"https://www.channelnewsasia.com/business/nvidia-plans-major-expansion-data-centre-capacity-in-australia-meet-ai-demand-6374396"
"12"	"Channel NewsAsia"	"OpenAI pushes for mandatory national AI safety rules"	"OpenAI pushes for mandatory national AI safety rules"	"AI"	"2026-09-09"	"https://www.channelnewsasia.com/business/openai-pushes-mandatory-national-ai-safety-rules-6374256"
"13"	"Nikkei Asia"	"Alibaba takes on Anthropic with 50% cheaper e-commerce AI agent"	"Alibaba takes on Anthropic with 50% cheaper e-commerce AI agent"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/alibaba-takes-on-anthropic-with-50-cheaper-e-commerce-ai-agent"
"14"	"Nikkei Asia"	"Sumitomo partners with Sakana AI to push Japan-built AI model"	"Sumitomo partners with Sakana AI to push Japan-built AI model"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/sumitomo-partners-with-sakana-ai-to-push-japan-built-ai-model"
