"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Channel NewsAsia"	"Half of Americans fear AI could put someone in their household out of work, Reuters/Ipsos poll finds"	"Half of Americans fear AI could put someone in their household out of work, Reuters/Ipsos poll finds"	" ai "	"2026-06-10"	"https://www.channelnewsasia.com/business/half-americans-fear-ai-could-put-someone-in-their-household-out-work-reutersipsos-poll-finds-6173981"
"2"	"Channel NewsAsia"	"Shopee cuts jobs in Singapore amid AI push; software engineers among those affected"	"Employees at Shopee's Singapore headquarters told CNA they were laid off on Monday, with Bloomberg reporting on Wednesday that the company was cutting hundreds of developer roles globally, amounting to about 8 per cent of its developer workforce."	" ai "	"2026-06-10"	"https://www.channelnewsasia.com/singapore/shopee-job-cuts-layoff-employees-software-engineers-6173816"
"3"	"Tech in Asia"	"SeaX Ventures backs AI game studio Onibi"	"The studio’s team members previously worked on Fortnite, League of Legends, Baldur’s Gate 3, Fall Guys, Grand Theft Auto, and World of Warcraft."	" ai "	"2026-06-10"	"https://www.techinasia.com/endowus-ceo-gregory-van-optimistic-profitability"
"4"	"DigiTimes"	"Advanced semiconductor demand fuels Liying's fluorine recycling expansion"	"As demand for AI chips continued to surge, utilization rates at advanced semiconductor process lines kept climbing, making the circular-economy treatment of waste hydrofluoric acid and calcium fluoride sludge an essential service. Liying said the company's core strength lay in using intelligent production parameters to"	"semiconductor,  ai , chip"	"2026-06-10"	"https://www.digitimes.com/news/a20260610PD250/demand-circular-economy-chips-revenue-materials.html"
"5"	"DigiTimes"	"Infineon and VinRobotics sign partnership to advance humanoid robot development"	"Infineon Technologies and Vietnam's VinRobotics have agreed to collaborate on humanoid robots, a move that could shape how future machines are designed, manufactured, and deployed worldwide. The partnership brings together semiconductor expertise and robotics development, highlighting Asia's growing role in automation "	"semiconductor, automation, robot"	"2026-06-10"	"https://www.digitimes.com/news/a20260610PR200/development-infineon-partnership-robotics-asia.html"
"6"	"Tech in Asia"	"TSMC revenue jumps 30% as AI demand stays strong"	"TSMC has said strong AI-related demand is a growth driver this year."	" ai "	"2026-06-10"	"https://www.techinasia.com/tsmc-sony-plan-japan-venture-for-image-sensors"
"7"	"DigiTimes"	"TXC eyes 30% optical module share by 2027"	"AI and optical communications demand are pushing frequency components toward higher frequencies, smaller sizes, lower power consumption, ultra-low jitter, and very high stability. Quartz component maker TXC sees AI and automotive as its main growth engines in 2026, and expects AI to account for 16% of full-year revenue"	" ai "	"2026-06-10"	"https://www.digitimes.com/news/a20260610PD245/txc-2027-automotive-2026-communications.html"
"8"	"EE Times Asia"	"Why Robotics’ Next Leap Relies on Physical Engineering"	"Robotics advancement requires reliable mechanisms, deterministic design, and robust hardware foundations alongside AI innovation. The post Why Robotics’ Next Leap Relies on Physical Engineering appeared first on EE Times Asia ."	" ai , robot"	"2026-06-10"	"https://www.eetasia.com/embeddedblog-why-robotics-next-leap-relies-on-physical-engineering/"
"9"	"Tech in Asia"	"Samsung tops global chip spending with $59b investment"	"Samsung's spending was higher than Taiwanese chipmaker TSMC’s 69.4 trillion won (US$45.8 billion)."	"chip"	"2026-06-10"	"https://www.techinasia.com/samsung-electronics-spending-hits-257b-2025"
"10"	"EE Times Asia"	"Next-Gen Real-Time Intelligence for Modern Smart Factories"	"Smart factories are evolving toward physical AI systems capable of real-time perception, adaptation, and autonomous action. The post Next-Gen Real-Time Intelligence for Modern Smart Factories appeared first on EE Times Asia ."	" ai "	"2026-06-10"	"https://www.eetasia.com/embeddedblog-next-gen-real-time-intelligence-for-smart-factories/"
