"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"Indian software startup Reo.Dev raises $11.3m in series A"	"Reo.Dev said it will use the capital to improve its AI capabilities, speed up work on its AI agents, and expand its platform."	"AI"	"2026-07-16"	"https://www.techinasia.com/developer-software-platform-reo-dev-secures-4m-to-open-us-office"
"2"	"DigiTimes"	"Beyond AI: Resilient consumer demand widens semiconductor supply crunch"	"Reports of lengthening semiconductor lead times have become increasingly common in recent months, highlighting that the imbalance between chip supply and demand has not eased but is instead spreading across a broader range of end markets. Taiwanese IC design companies believe that while booming cloud AI investment rema"	"Semiconductor, AI"	"2026-07-16"	"https://www.digitimes.com/news/a20260716PD221/demand-market-capacity-supply-chain-cloud-ai.html"
"3"	"Tech in Asia"	"Securing aging ocean infrastructure with AI drones"	"BeeX Autonomous Systems cuts underwater inspection costs by 50% using intelligent drones, securing major clients like Petronas."	"AI"	"2026-07-16"	"https://www.techinasia.com/securing-aging-ocean-infrastructure-with-ai-drones"
"4"	"DigiTimes"	"As Trump pushes chips onshore, Netlist's ITC memory bid could keep Samsung, Nvidia offshore"	"A US trade agency has opened an investigation that could block imports of the DDR5 server memory and high-bandwidth memory (HBM) feeding the AI data center boom, handing a small California patent holder a border lever that runs parallel to President Donald Trump's campaign to force chip production back onto US soil."	"AI, Semiconductor"	"2026-07-16"	"https://www.digitimes.com/news/a20260716VL222/samsung-itc-chips-nvidia-investigation.html"
"5"	"DigiTimes"	"TSMC 2Q26 profit surges 77% to a record on AI demand, first 2nm revenue"	"TSMC reported record second-quarter 2026 results on July 16, with revenue, profit, and earnings per share all surpassing market expectations, underscoring sustained demand for AI and high-performance computing (HPC) chips."	"AI, Semiconductor"	"2026-07-16"	"https://www.digitimes.com/news/a20260716VL223/tsmc-revenue-profit-demand-2nm.html"
"6"	"Tech in Asia"	"Fujitsu, Fanuc to team with Nvidia on AI robots"	"The four Japanese companies will also join Nvidia’s Cosmos Coalition."	"AI, Automation"	"2026-07-16"	"https://www.techinasia.com/nvidia-recruits-humanoid-robotics-roles-china"
"7"	"Electronics Weekly"	"Tower’s $3bn expansion in Japan"	"Tower Semiconductor, the Israeli foundry, is to spend $3 billion on expanding SiPho, SiGe and packaging capacity in Japan with $1 billion of that coming from the Japanese government. The ... The post Tower’s $3bn expansion in Japan appeared first on Electronics Weekly ."	"Semiconductor, Electronics"	"2026-07-16"	"https://www.electronicsweekly.com/news/business/towers-3bn-expansion-in-japan-2026-07/"
"8"	"EE Times Asia"	"AI’s Next Bottleneck is Power, Not Compute"	"As AI infrastructure expands across Asia Pacific, power efficiency is emerging as the defining constraint on scalable intelligence. The post AI’s Next Bottleneck is Power, Not Compute appeared first on EE Times Asia ."	"AI"	"2026-07-16"	"https://www.eetasia.com/ais-next-bottleneck-is-power-not-compute/"
"9"	"Nikkei Asia"	"TSMC plans further $100bn US investment to feed AI demand"	"TSMC plans further $100bn US investment to feed AI demand"	"AI"	""	"https://asia.nikkei.com/business/tech/semiconductors/tsmc-plans-further-100bn-us-investment-to-feed-ai-demand"
"10"	"Nikkei Asia"	"As the AI rally loses steam, how resilient are Japanese stocks?"	"As the AI rally loses steam, how resilient are Japanese stocks?"	"AI"	""	"https://asia.nikkei.com/business/markets/as-the-ai-rally-loses-steam-how-resilient-are-japanese-stocks"
"11"	"Nikkei Asia"	"Japan power companies to build or bolster 30 substations to meet AI demand"	"Japan power companies to build or bolster 30 substations to meet AI demand"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/japan-power-companies-to-build-or-bolster-30-substations-to-meet-ai-demand"
