"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"Turning B2B customer calls into viral content"	"Instead of generic AI writing, Posting Machine uses real meeting notes to generate executive content that drives B2B sales."	"AI"	"2026-09-15"	"https://www.techinasia.com/turning-b2b-customer-calls-viral-content"
"2"	"DigiTimes"	"China elevates HBM and HBF in five-year plan, opening a new front in AI memory"	"China's Ministry of Industry and Information Technology (MIIT) and National Development and Reform Commission (NDRC) have jointly released the 15th Five-Year Plan for the Development of the Electronic Information Manufacturing Industry. For the first time, the plan identifies high-bandwidth flash memory and high-bandwi"	"AI"	"2026-09-15"	"https://www.digitimes.com/news/a20260915PD228/hbm-policy-it-miit-industrial.html"
"3"	"DigiTimes"	"Samsung's Cheonan plant reallocates packaging capacity from Exynos to HBM"	"Samsung Electronics is accelerating the restructuring of its semiconductor packaging footprint. Its Cheonan facility is gradually phasing out packaging operations for the Exynos mobile application processor (AP), and repurposing the equipment for high-bandwidth memory (HBM) production."	"Semiconductor, Electronics"	"2026-09-15"	"https://www.digitimes.com/news/a20260915PD227/samsung-exynos-packaging-hbm-plant.html"
"4"	"DigiTimes"	"Global semiconductor revenue hits record US$425B in 2Q26"	"Global semiconductor revenue reached a record US$425 billion in the second quarter of 2026, surging 31.4% quarter-over-quarter, as AI demand and strong memory pricing continued to drive the market, according to research firm Omdia."	"Semiconductor, AI"	"2026-09-15"	"https://www.digitimes.com/news/a20260915VL216/revenue-market-2026-growth-omdia.html"
"5"	"Tech in Asia"	"Samsung backs Dutch AI chip startup Euclyd in $231m round"	"Euclyd plans to begin rolling out its physical chip systems in 2028."	"AI, Semiconductor"	"2026-09-15"	"https://www.techinasia.com/eu-ai-chip-startups-raise-funds-to-rival-nvidia-chips"
"6"	"Tech in Asia"	"Global AI startup Flam raises $40m in series B"	"Flam said companies use its platform for interactive video, three-dimensional content, and AI avatars."	"AI"	"2026-09-15"	"https://www.techinasia.com/quickbytes-govtech-singapore-fighting-fire-fire-cybersecurity"
"7"	"Channel NewsAsia"	"Ex-Google DeepMind researcher adds to warnings that AI could 'kill all humans'"	"Ex-Google DeepMind researcher adds to warnings that AI could 'kill all humans'"	"AI"	"2026-09-15"	"https://www.channelnewsasia.com/business/ex-google-deepmind-researcher-adds-warnings-ai-could-kill-all-humans-6385286"
"8"	"Channel NewsAsia"	"Ark's Wood says global AI leaders' pledge is positive for technology development"	"Ark's Wood says global AI leaders' pledge is positive for technology development"	"AI"	"2026-09-15"	"https://www.channelnewsasia.com/business/arks-wood-says-global-ai-leaders-pledge-positive-technology-development-6385216"
"9"	"EE Times Asia"	"2026 TIE to Put Spotlight on Taiwan’s Innovation Capabilities"	"TIE 2026 will showcase AI applications across industries while connecting technology developers with global investors and partners. The post 2026 TIE to Put Spotlight on Taiwan’s Innovation Capabilities appeared first on EE Times Asia ."	"AI"	"2026-09-15"	"https://www.eetasia.com/2026-tie-to-put-spotlight-on-taiwans-innovation-capabilities/"
"10"	"EE Times Asia"	"Fujitsu to Launch Japan-developed MONAKA CPU for Sovereign AI Infrastructure"	"Fujitsu's MONAKA CPU targets AI inference with higher throughput, power efficiency, and supply-chain transparency for sovereign infrastructure. The post Fujitsu to Launch Japan-developed MONAKA CPU for Sovereign AI Infrastructure appeared first on EE Times Asia ."	"AI"	"2026-09-15"	"https://www.eetasia.com/fujitsu-to-launch-japan-developed-monaka-cpu-for-sovereign-ai-infrastructure/"
"11"	"Nikkei Asia"	"MediaTek says new AI phone chip reduces memory use amid supply crunch"	"MediaTek says new AI phone chip reduces memory use amid supply crunch"	"AI, Semiconductor"	""	"https://asia.nikkei.com/business/technology/mediatek-says-new-ai-phone-chip-reduces-memory-use-amid-supply-crunch"
"12"	"Nikkei Asia"	"Australian tungsten miner joins US efforts to rebuild supply chain"	"Australian tungsten miner joins US efforts to rebuild supply chain"	"Logistics"	""	"https://asia.nikkei.com/spotlight/supply-chain/australian-tungsten-miner-joins-us-efforts-to-rebuild-supply-chain"
