"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"Nvidia, Intel join AI startup Prime Intellect’s $130m round"	"Prime Intellect reached a US$100 million annualized revenue run rate shortly after its Series A funding."	"AI"	"2026-07-09"	"https://www.techinasia.com/amazon-to-use-ai-to-boost-film-tv-production"
"2"	"EE Times Asia"	"TrendForce: MLCC Book-to-Bill Ratios Reaching Post-pandemic Highs"	"Accelerating AI server platform upgrades have significantly boosted demand for high-end MLCCs, according to TrendForce. The post TrendForce: MLCC Book-to-Bill Ratios Reaching Post-pandemic Highs appeared first on EE Times Asia ."	"AI"	"2026-07-09"	"https://www.eetasia.com/trendforce-mlcc-book-to-bill-ratios-reaching-post-pandemic-highs/"
"3"	"Tech in Asia"	"Mistral AI introduces navigation model for robots"	"Robostral Navigate uses a single camera and RGB images to guide various types of robots."	"AI, Automation"	"2026-07-09"	"https://www.techinasia.com/mistral-ai-raises-2b-series-c-at-13-8b-valuation"
"4"	"EE Times Asia"	"MIPS Discusses RISC-V Shift"	"MIPS bets RISC-V and ARC AI will power physical AI in cars and factory robots. Find out more in this interview. The post MIPS Discusses RISC-V Shift appeared first on EE Times Asia ."	"AI, Automation"	"2026-07-09"	"https://www.eetasia.com/mips-discusses-risc-v-shift/"
"5"	"Tech in Asia"	"Meta to build $9b AI data center in Canada"	"The project will take two to three years to complete and support Meta’s expansion of infrastructure for AI services."	"AI"	"2026-07-09"	"https://www.techinasia.com/meta-microsoft-leases-push-cloud-tally-past-850b"
"6"	"DigiTimes"	"What China's rumored limited reopening to Nvidia's H200 implies for US-China chip contest and Beijing's drive for self-reliance"	"China's rumored tentative plan to allow a handful of its largest artificial intelligence (AI) companies to purchase a small number of Nvidia H200 chips has implications that extend well beyond a single procurement decision. The plan is possibly, though not only, for the shifting balance between US export leverage and B"	"AI, Semiconductor"	"2026-07-09"	"https://www.digitimes.com/news/a20260709VL201/beijing-chips-nvidia-training.html"
"7"	"DigiTimes"	"Analog Devices acquires Empower Semiconductor and enters AI power market"	"Analog Devices (ADI) announced that it has completed its acquisition of Empower Semiconductor, a move it said is designed to bolster the company's role as a comprehensive power partner spanning the entire AI ecosystem, from grid infrastructure to core computing systems."	"Semiconductor, AI"	"2026-07-09"	"https://www.digitimes.com/news/a20260709VL208/analog-devices-market-acquisition-infrastructure-technology.html"
"8"	"DigiTimes"	"Analysis: Sovereign AI is chipmaking's next growth driver — but not everyone gets a seat"	"Where will cloud AI's next wave of growth come from? Increasingly, the market is answering with two words: sovereign AI."	"AI, Semiconductor"	"2026-07-09"	"https://www.digitimes.com/news/a20260709PD213/growth-cloud-ai-chips-market-demand.html"
"9"	"EE Times Asia"	"Wolfspeed Suing Navitas Over Alleged WBG Semiconductor Patent Infringement"	"Wolfspeed has filed a U.S. patent infringement lawsuit alleging Navitas products violate multiple wide bandgap semiconductor patents. The post Wolfspeed Suing Navitas Over Alleged WBG Semiconductor Patent Infringement appeared first on EE Times Asia ."	"Semiconductor"	"2026-07-09"	"https://www.eetasia.com/wolfspeed-suing-navitas-over-alleged-wbg-semiconductor-patent-infringement/"
"10"	"Nikkei Asia"	"LG's $1bn move shows Vietnam climbing semiconductor value chain"	"LG's $1bn move shows Vietnam climbing semiconductor value chain"	"Semiconductor"	""	"https://asia.nikkei.com/business/tech/semiconductors/lg-s-1bn-move-shows-vietnam-climbing-semiconductor-value-chain"
"11"	"KED Global"	"AI trade isn’t just about tech stocks but also power, TCW says"	"The artificial intelligence boom has sent investors racing into chipmakers, cloud providers and megacap technology stocks, but a more durable opportun"	"AI, Semiconductor"	""	"https://www.kedglobal.com/asset-management/newsView/ked202606010002"
"12"	"KED Global"	"No career ambition, no ego: AI plays devil's advocate at Audax Private Equity"	"Generative AI is challenging traditional investment theses, acting as a devil's advocate to sharpen decision-making, particularly when it comes to ass"	"AI"	""	"https://www.kedglobal.com/private-equity/newsView/ked202603120002"
"13"	"KED Global"	"EuBiologics partners with Korea's health agency to develop Nipah virus vaccine candidate"	"EuBiologics Co., South Korea's vaccine-focused biotechnology company, is developing a vaccine candidate against the Nipah virus, an infectious disease"	"Biotechnology"	""	"https://www.kedglobal.com/bio-pharma/newsView/ked202603100001"
