"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"DigiTimes"	"Samsung consolidates robot teams and weighs standalone HX division"	"Samsung Electronics has started a broad reorganization of its robot operations, bringing scattered teams under one structure as humanoid robot competition shifts toward artificial intelligence-based autonomous control. The move was reported by JoongAng Daily , which cited industry sources and said Samsung is aiming to "	"Electronics, AI, Automation"	"2026-07-21"	"https://www.digitimes.com/news/a20260720PD217/samsung-robot-reorganization-technology-production.html"
"2"	"DigiTimes"	"China's AI supernode race seeks systems edge through optics, packaging, and cloud scale"	"China's AI hardware race is shifting from individual accelerators to supernodes, optical interconnects, advanced packaging and cloud-scale systems."	"AI"	"2026-07-21"	"https://www.digitimes.com/news/a20260720VL218/china-ai-chips-hardware-optics-packaging.html"
"3"	"DigiTimes"	"BOE expands into glass-core packaging, solar cells and optical interconnects"	"BOE Technology Group said on July 20 that it is pushing beyond display panels into glass-core substrate packaging, perovskite solar cells and Micro LED optical interconnects. The Chinese display maker outlined the three areas as strategic priorities as it moves toward advanced packaging, optoelectronics and new energy "	"Electronics"	"2026-07-21"	"https://www.digitimes.com/news/a20260721PD220/boe-packaging-solar-display-substrate.html"
"4"	"EE Times Asia"	"LG Chem Enters Semiconductor Stripper Market with First Mass-production Supply to Amkor"	"LG Chem begins supplying semiconductor strippers to Amkor, expanding its advanced packaging materials portfolio amid rising AI demand. The post LG Chem Enters Semiconductor Stripper Market with First Mass-production Supply to Amkor appeared first on EE Times Asia ."	"Semiconductor, AI"	"2026-07-21"	"https://www.eetasia.com/lg-chem-enters-semiconductor-stripper-market-with-first-mass-production-supply-to-amkor/"
"5"	"EE Times Asia"	"JEDEC’s SPHBM4 Standard Brings HBM4-class Performance to Organic Substrate-based AI Systems"	"JEDEC introduces SPHBM4, enabling HBM4-class bandwidth on organic substrates for more scalable and cost-effective AI memory architectures. The post JEDEC’s SPHBM4 Standard Brings HBM4-class Performance to Organic Substrate-based AI Systems appeared first on EE Times Asia ."	"AI"	"2026-07-21"	"https://www.eetasia.com/jedecs-sphbm4-standard-brings-hbm4-class-performance-to-organic-substrate-based-ai-systems/"
"6"	"EE Times Asia"	"Precision Under Pressure: Ensuring Quality in a Globalized and Miniaturized Semiconductor Industry"	"Here is why distributed semiconductor manufacturing and miniaturization demand next-generation sensors solutions. The post Precision Under Pressure: Ensuring Quality in a Globalized and Miniaturized Semiconductor Industry appeared first on EE Times Asia ."	"Semiconductor"	"2026-07-21"	"https://www.eetasia.com/precision-under-pressure-ensuring-quality-in-a-globalized-and-miniaturized-semiconductor-industry/"
"7"	"Tech in Asia"	"LG Uplus, Ericsson to develop network voice AI"	"Ixi-O is a consumer AI calling app that summarizes and answers calls on users' behalf."	"AI"	"2026-07-21"	"https://www.techinasia.com/google-in-talks-with-lg-uplus-for-s-korea-data-center-sources"
"8"	"Channel NewsAsia"	"Samsung Electronics creates robotics division as key part of growth strategy"	"Samsung Electronics creates robotics division as key part of growth strategy"	"Electronics, Automation"	"2026-07-21"	"https://www.channelnewsasia.com/business/samsung-electronics-creates-robotics-division-key-part-growth-strategy-6266856"
"9"	"Tech in Asia"	"Someone has to make AI work"	"Learn what forward-deployed engineers really do, why Zetrix AI is courting governments, and how Chinese AI labs are challenging the frontier."	"AI"	"2026-07-21"	"https://www.techinasia.com/someone-has-to-make-ai-work"
"10"	"Tech in Asia"	"US AI startup Infinity raises $15m to cut Nvidia reliance"	"Infinity charges based on performance gains and cost savings, not upfront license fees."	"AI"	"2026-07-21"	"https://www.techinasia.com/israeli-tech-companies-keep-hiring-talent-despite-war"
"11"	"Nikkei Asia"	"China's Moonshot AI plans Hong Kong IPO as Kimi K3 shocks Silicon Valley"	"China's Moonshot AI plans Hong Kong IPO as Kimi K3 shocks Silicon Valley"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/china-s-moonshot-ai-plans-hong-kong-ipo-as-kimi-k3-shocks-silicon-valley"
"12"	"Nikkei Asia"	"Taiwan alleges ex-TSMC staff stole chip secrets to sell to China"	"Taiwan alleges ex-TSMC staff stole chip secrets to sell to China"	"Semiconductor"	""	"https://asia.nikkei.com/business/technology/taiwan-alleges-ex-tsmc-staff-stole-chip-secrets-to-sell-to-china"
