"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"DigiTimes"	"LG fights Chinese brands with innovation, business model shifts"	"LG Electronics is bolstering sales of home appliances, TVs and other consumer products through innovation and product segmentation. On the 1st, LG said it will launch new air purifiers and edge purifiers to meet air-care demand in small homes and other diverse living spaces."	"Electronics"	"2026-09-01"	"https://www.digitimes.com/news/a20260902PD202/lg-lg-electronics-business-sales-market.html"
"2"	"DigiTimes"	"Chinese MRAM chipmaker ICY Tech rethinks HBM for rack-scale AI inference"	"China-based ICY Tech has introduced its uHBM and uLPU AI inference architectures, extending persistent MRAM computing from validation silicon into a product roadmap spanning compute-memory dies, chips, modules, 2U trays, and racks."	"AI, Semiconductor"	"2026-09-01"	"https://www.digitimes.com/news/a20260901VL209/ai-inference-mram-hbm-silicon-roadmap.html"
"3"	"DigiTimes"	"Qisda builds physical AI ecosystem from land to space"	"Qisda has been expanding its display, commercial, and industrial businesses beyond traditional desktop monitors into medical, rugged, automotive, unmanned vehicle, drone, and low-Earth-orbit (LEO) satellite applications. Its Commercial and Industrial Group (CIG) has now made physical AI a core priority. CIG aims to ext"	"AI"	"2026-09-01"	"https://www.digitimes.com/news/a20260901PD217/qisda-display-medical-commercial-desktop.html"
"4"	"EE Times Asia"	"Diodes Expands ATE Portfolio with ElevATE Semiconductor Acquisition"	"Acquisition adds low-power analog and mixed-signal capabilities as semiconductor complexity drives higher automated test demand. The post Diodes Expands ATE Portfolio with ElevATE Semiconductor Acquisition appeared first on EE Times Asia ."	"Semiconductor"	"2026-09-01"	"https://www.eetasia.com/diodes-expands-ate-portfolio-with-elevate-semiconductor-acquisition/"
"5"	"EE Times Asia"	"Rigaku, Tohoku University Target Next-Generation X-Ray Metrology for Semiconductors"	"New research institute will combine soft X-ray capabilities, information science and industrial expertise to advance semiconductor metrology. The post Rigaku, Tohoku University Target Next-Generation X-Ray Metrology for Semiconductors appeared first on EE Times Asia ."	"Semiconductor"	"2026-09-01"	"https://www.eetasia.com/rigaku-tohoku-university-target-next-generation-x-ray-metrology-for-semiconductors/"
"6"	"EE Times Asia"	"Global Semiconductor Revenue to Reach $1.6T in 2026"	"Global semiconductor revenue is expected to reach $1.6 trillion in 2026 and $1.9 trillion in 2027, according to Gartner. The post Global Semiconductor Revenue to Reach $1.6T in 2026 appeared first on EE Times Asia ."	"Semiconductor"	"2026-09-01"	"https://www.eetasia.com/global-semiconductor-revenue-to-reach-1-6t-in-2026/"
"7"	"Channel NewsAsia"	"Palo Alto Networks beats quarterly earnings estimates, acquires AI platform Console"	"Palo Alto Networks beats quarterly earnings estimates, acquires AI platform Console"	"AI"	"2026-09-01"	"https://www.channelnewsasia.com/business/palo-alto-networks-beats-quarterly-earnings-estimates-acquires-ai-platform-console-6355986"
"8"	"Tech in Asia"	"India’s payments body preps UPI rules for AI agents: sources"	"UPI, run by the National Payments Corporation of India, handled 24.51 billion transactions worth 29.8 trillion rupees, or about US$314.21 billion, in August."	"AI"	"2026-09-01"	"https://www.techinasia.com/indian-ecommerce-firms-build-agentic-ai-storefronts"
"9"	"Tech in Asia"	"Indian consumer app AI Fiesta expands in Southeast Asia"	"AI Fiesta added that it had more than 1 million registered users across India, Nepal, Bhutan, Singapore, and the Philippines."	"AI"	"2026-09-01"	"https://www.techinasia.com/asias-telcos-betting-ai-payoff-unclear"
"10"	"Tech in Asia"	"When minutes replaces weeks"	"Here’s an inside look at how AI analysts cut enterprise compliance and audit from weeks to days and spot the risks tired human teams miss."	"AI"	"2026-09-01"	"https://www.techinasia.com/video/when-minutes-replace-weeks"
"11"	"Nikkei Asia"	"China's Xi pitches AI hub as SCO casts itself as pillar of stability"	"China's Xi pitches AI hub as SCO casts itself as pillar of stability"	"AI"	""	"https://asia.nikkei.com/politics/international-relations/china-s-xi-pitches-ai-hub-as-sco-casts-itself-as-pillar-of-stability"
"12"	"Nikkei Asia"	"Ares sets up $4bn fund for logistics centers, drawing global investors"	"Ares sets up $4bn fund for logistics centers, drawing global investors"	"Logistics"	""	"https://asia.nikkei.com/spotlight/supply-chain/ares-sets-up-4bn-fund-for-logistics-centers-drawing-global-investors"
