"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Channel NewsAsia"	"Commentary: As SpaceX, OpenAI and Anthropic plan blockbuster IPOs, will it make them more accountable?"	"Once publicly listed, the AI labs of SpaceX, Anthropic and Open AI would be subject to public market scrutiny for the first time, says an academic."	" ai "	"2026-06-11"	"https://www.channelnewsasia.com/commentary/spacex-ipo-openai-anthropic-ai-risks-accountability-6176236"
"2"	"Channel NewsAsia"	"Musk's SpaceX prices record US$75 billion IPO at US$135 a share"	"The IPO values the space, satellite and AI provider at US$1.77 trillion, a record for an initial offering."	" ai "	"2026-06-11"	"https://www.channelnewsasia.com/business/spacex-ipo-us75-billion-elon-musk-6177981"
"3"	"DigiTimes"	"SuperAI Singapore: Physical AI accelerates as cheaper hardware and AI models drive robot data demand"	"Robotics has progressed rapidly in the past few years, but major obstacles — including data collection and trust infrastructure — remain barriers to widespread deployment. This was the takeaway from a recent panel of robotics experts at SuperAI Singapore, where they discussed the present and future of the industry."	" ai , robot"	"2026-06-11"	"https://www.digitimes.com/news/a20260611VL217/data-hardware-panel-robot-superai.html"
"4"	"Electronics Weekly"	"Change of pattern as AI cycle hits memory market"	"The memory market has always suffered highs and lows, as capex expansion, investment and demand fuelled voltatility and resulted in shortages and over-supply. Nikolaos Florous, director global marketing at Memphis ... The post Change of pattern as AI cycle hits memory market appeared first on Electronics Weekly ."	"electronics,  ai "	"2026-06-11"	"https://www.electronicsweekly.com/news/change-of-pattern-as-ai-cycle-hits-memory-market-2026-06/"
"5"	"EE Times Asia"	"ST Brings AI Inference Closer to Sensing Element"	"ST's IIS3DWB10IS with ISPU 2.0)brings advanced digital signal processing and AI inference closer to the sensing element. The post ST Brings AI Inference Closer to Sensing Element appeared first on EE Times Asia ."	" ai "	"2026-06-11"	"https://www.eetasia.com/st-brings-ai-inference-closer-to-sensing-element/"
"6"	"Tech in Asia"	"SK Group plans AI factory in Japan for 2028-2029"	"Japan also has strong positions in chip materials and equipment, including about 88% of the global coater-developer market and 53% of silicon wafers."	" ai , chip, wafer"	"2026-06-11"	"https://www.techinasia.com/sk-group-taps-younger-leaders-in-ai-focused-reshuffle"
"7"	"DigiTimes"	"Taiwan chips in as drone makers ditch China supply chains"	"Taiwan's drone supply chain is notching fresh wins, with downstream players such as Thunder Tiger and Taiwan's Aerospace Industrial Development Corporation (AIDC) continuing to secure orders while upstream suppliers, especially chipmakers, are quietly expanding their deployments and market share. For military and comme"	" ai , chip, supply chain"	"2026-06-11"	"https://www.digitimes.com/news/a20260611PD226/supply-chain-taiwan-demand-chips-military.html"
"8"	"Tech in Asia"	"Alibaba replaces DingTalk chief as AI strategy comes under focus"	"The move followed an internal debate over the workplace app’s role in the company’s broader AI strategy,"	" ai "	"2026-06-11"	"https://www.techinasia.com/alibaba-cloud-expands-ai-push-in-singapore"
"9"	"DigiTimes"	"Amkor Korea weighs KRW1 trillion Gwangju expansion amid reported TSMC order growth"	"Amkor Technology Korea is considering investing about KRW1 trillion (approx. US$650 million) to expand its chip packaging and testing facilities in the South Korean city of Gwangju, according to Korean media reports and city officials. The company has not officially announced the plan."	"chip"	"2026-06-11"	"https://www.digitimes.com/news/a20260611VL216/amkor-south-korea-expansion-packaging-testing.html"
"10"	"Tech in Asia"	"CrowdStrike joins identity groups as AI agents gain ground"	"The move comes as enterprises deal with AI agents and other non-human identities that can exceed older access controls."	" ai "	"2026-06-11"	"https://www.techinasia.com/crowdstrike-acquire-identity-security-firm-sgnl-740m"
