"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"Meta to unwind $2b Manus AI deal on China order"	"Some users must back up data created since December 29, 2025."	"AI"	"2026-08-12"	"https://www.techinasia.com/china-blocks-metas-manus-acquisition"
"2"	"Channel NewsAsia"	"Japan business mood rises as semiconductor boom lifts manufacturers: Reuters poll"	"Japan business mood rises as semiconductor boom lifts manufacturers: Reuters poll"	"Semiconductor"	"2026-08-11"	"https://www.channelnewsasia.com/business/japan-business-mood-rises-semiconductor-boom-lifts-manufacturers-reuters-poll-6313211"
"3"	"Channel NewsAsia"	"Ryanair signs five-year Google Cloud deal, expands use of AI in airline operations"	"Ryanair signs five-year Google Cloud deal, expands use of AI in airline operations"	"AI"	"2026-08-11"	"https://www.channelnewsasia.com/business/ryanair-signs-five-year-google-cloud-deal-expands-use-ai-in-airline-operations-6313206"
"4"	"Channel NewsAsia"	"Commentary: AI will affect your social life, even if you've never used it"	"AI has become a kind of social sealant, filling the gaps in young people’s relationships, says Alice Lassman for the New York Times."	"AI"	"2026-08-11"	"https://www.channelnewsasia.com/commentary/ai-chatgpt-tips-how-people-use-lives-friends-dates-6311856"
"5"	"Electronics Weekly"	"TDK vibration-resistant axial capacitors for 125 V"	"Addressing what it sees as increasing demand for compact and high-ripple-current DC-link capacitor banks, TDK is expanding its axial/soldering star-aluminium electrolytic capacitor lineup. This is both adding 125 V-rated components […] The post TDK vibration-resistant axial capacitors for 125 V appeared first on Electr"	"Electronics"	"2026-08-11"	"https://www.electronicsweekly.com/news/products/passives/tdk-vibration-resistant-axial-capacitors-for-125-v-2026-08/"
"6"	"EE Times Asia"	"AAI 2026: AMD Brings Personal AI Compute Closer to Users"	"AMD Ryzen AI agentic PCs bring local inference for 200B+ param models via Ryzen AI Halo, expanded Hugging Face model support, and Cisco enterprise security — purpose-built for privacy, responsiveness, and multi-agent workflows on the client. The post AAI 2026: AMD Brings Personal AI Compute Closer to Users appeared fir"	"AI"	"2026-08-11"	"https://www.eetasia.com/embeddednews-aai-2026-amd-brings-personal-ai-compute-closer-to-users/"
"7"	"DigiTimes"	"TSMC commits JPY282 billion to Sony sensor JV as AI demand outruns Sony's 40nm process"	"TSMC and Sony Semiconductor Solutions have signed a legally binding definitive agreement to establish Advanced Vision Semiconductor Manufacturing Corporation, a joint venture in Koshi City, Kumamoto Prefecture, Japan, that will develop and volume-produce next-generation smartphone image sensors on advanced process tech"	"Semiconductor, AI"	"2026-08-11"	"https://www.digitimes.com/news/a20260811VL214/tsmc-sony-production-sensor-technology.html"
"8"	"EE Times Asia"	"AAI 2026: AMD ROCm.ai Accelerates AI Development Across AMD Platforms"	"AMD ROCm.ai brings AI-native development to AMD platforms via ROCm CLI, AMD Skills for Claude/Cursor/Codex, and Hyperloom agentic optimization — streamlining install, deploy, debug, and inference tuning with up to 3.3x inference gains. The post AAI 2026: AMD ROCm.ai Accelerates AI Development Across AMD Platforms appea"	"AI"	"2026-08-11"	"https://www.eetasia.com/embeddednews-aai-2026-amd-rocm-ai-accelerates-ai-development-across-amd-platforms/"
"9"	"EE Times Asia"	"AAI 2026: AMD Delivers Leadership Heterogeneous Compute for Physical AI"	"AMD Ryzen AI Embedded X100 Series packs up to 16 Zen 5 cores, discrete-class iGPU and NPU with unified memory — engineered for physical AI, real-time robotics control, and industrial-grade embedded deployments. The post AAI 2026: AMD Delivers Leadership Heterogeneous Compute for Physical AI appeared first on EE Times A"	"AI, Automation"	"2026-08-11"	"https://www.eetasia.com/embeddednews-aai-2026-amd-delivers-leadership-heterogeneous-compute-for-physical-ai/"
"10"	"Tech in Asia"	"US AI lab Pathway unveils cheaper model performance"	"Pathway said OpenAI's GPT-5.6 Luna (Low) scored 34.2% on the same test."	"AI"	"2026-08-11"	"https://www.techinasia.com/saas-playbook-killing-ai-startup"
"11"	"DigiTimes"	"EOC turns profitable in 1H26 as optical communications demand rebounds"	"East Tender Optoelectronics (EOC) reported a swing to profit in the first half of 2026, driven by an improved product mix, better capacity utilization, and a rebound in optical communications demand. The company indicated that demand for optical communications continues to strengthen, with operating momentum broadening"	"Electronics"	"2026-08-11"	"https://www.digitimes.com/news/a20260811PD236/demand-communications-profit-capacity-2026.html"
"12"	"DigiTimes"	"Walsin sees B/B ratio hit 1.8, 2026 capex at NT$4B"	"Chiao Yu-Heng, chairman of Walsin Technology, said the passive component market has improved sharply, with some parts even in short supply, and that order visibility now extends ""beyond the end of 2026."" The company plans to continue investing in AI-related passive component capacity as demand from AI applications stay"	"AI"	"2026-08-11"	"https://www.digitimes.com/news/a20260811PD231/2026-chairman-passive-walsin-market.html"
"13"	"Tech in Asia"	"Mapping the startups setting the pace in Korea’s AI sector"	"Mapping Korea's AI sector: Key players, top investors, and funding insights in one report."	"AI"	"2026-08-11"	"https://www.techinasia.com/visual-story/mapping-koreas-leading-ai-startups"
