"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"DigiTimes"	"Commentary: Balancing national defense needs with industrial development — Taiwan's electronics giants are not the only answer"	"The Russia-Ukraine war has fundamentally reshaped the nature of modern asymmetric warfare. Unmanned systems have evolved from auxiliary equipment into core combat assets capable of conducting reconnaissance, precision strikes, attrition and sustained operations."	"Electronics"	"2026-07-28"	"https://www.digitimes.com/news/a20260728PD200/taiwan-defense-development-electronics-industrial-war.html"
"2"	"Tech in Asia"	"Index Ventures led Israeli AI startup Enigma’s $71m seed"	"Enigma's founders previously served together in Israel’s Unit 8200 military intelligence technology unit."	"AI"	"2026-07-28"	"https://www.techinasia.com/microsoft-ceo-says-firm-must-rebuild-staff-trust-after-layoffs"
"3"	"EE Times Asia"	"Synopsys, Intel Foundry Expand AI-powered EDA Collaboration for Intel 14A"	"Synopsys and Intel Foundry advance Intel 14A readiness with AI-driven design tools, multiphysics analysis, and expanded IP. The post Synopsys, Intel Foundry Expand AI-powered EDA Collaboration for Intel 14A appeared first on EE Times Asia ."	"Semiconductor"	"2026-07-28"	"https://www.eetasia.com/synopsys-intel-foundry-expand-ai-powered-eda-collaboration-for-intel-14a/"
"4"	"DigiTimes"	"Eiso raises NT$300M to accelerate AI, aerospace, defense PCB expansion"	"Printed circuit board (PCB) manufacturer Eiso Enterprise has completed its annual fundraising plan. To strengthen working capital for future operations, repay bank loans, and enhance its financial structure, the company launched a cash capital increase and issued its second domestic unsecured convertible bonds in 2026."	"Electronics"	"2026-07-28"	"https://www.digitimes.com/news/a20260727PD228/pcb-eiso-expansion-high-end-growth.html"
"5"	"Tech in Asia"	"Nvidia credit risk rises on AI deal talks"	"Nvidia's credit-default swap cost rose the most since November amid AI infrastructure deal talks."	"AI"	"2026-07-28"	"https://www.techinasia.com/nvidia-deepens-japan-push-with-ai-partnerships"
"6"	"DigiTimes"	"Cadence raises 2026 outlook after record quarter, flags major Intel deal as revenue driver"	"Cadence Design Systems posted stronger-than-expected second-quarter results on July 27 and raised its full-year revenue growth outlook to 19%, citing broad demand for its AI-driven chip design tools and a landmark new agreement with Intel that executives described as a historic shift in the two companies' relationship."	"Semiconductor"	"2026-07-28"	"https://www.digitimes.com/news/a20260728VL203/cadence-revenue-intel-outlook-2026.html"
"7"	"Tech in Asia"	"Microsoft launches first AI cybersecurity model"	"MAI-Cyber-1-Flash integrates with MDASH, a scanning system used by Microsoft security teams."	"AI"	"2026-07-28"	"https://www.techinasia.com/microsoft-sells-openai-access-chinese-firms-azure"
"8"	"EE Times Asia"	"Power Electronics Market Entering New Growth Phase"	"Electric vehicles and AI data centers are reshaping demand for silicon carbide (SiC) and gallium nitride (GaN) power technologies globally. The post Power Electronics Market Entering New Growth Phase appeared first on EE Times Asia ."	"Electronics, AI"	"2026-07-28"	"https://www.eetasia.com/power-electronics-market-entering-new-growth-phase/"
"9"	"Channel NewsAsia"	"Can't get enough of Christopher Nolan's The Odyssey? Here are 7 books you should read"	"Dive into WWII-era Greece, witchy tales and witty audio fables."	"Semiconductor"	"2026-07-28"	"https://www.channelnewsasia.com/living/odyssey-christopher-nolan-books-read-after-movie-6280116"
"10"	"Channel NewsAsia"	"How companies can deploy AI agents safely"	"AI agents promise greater productivity, but experts say organisations must strengthen their data, cybersecurity and governance foundations before scaling adoption."	"AI"	"2026-07-28"	"https://www.channelnewsasia.com/brand-studio/how-companies-can-deploy-ai-agents-safely-6279856"
"11"	"Nikkei Asia"	"AI chip boom shifts bottleneck to advanced packaging, says AT&S CEO"	"AI chip boom shifts bottleneck to advanced packaging, says AT&S CEO"	"Semiconductor"	""	"https://asia.nikkei.com/business/tech/semiconductors/ai-chip-boom-shifts-bottleneck-to-advanced-packaging-says-at-s-ceo"
"12"	"Nikkei Asia"	"Asian stocks slide as China prompts chip competition fears"	"Asian stocks slide as China prompts chip competition fears"	"Semiconductor"	""	"https://asia.nikkei.com/business/markets/asian-stocks-slide-as-china-prompts-chip-competition-fears"
"13"	"Nikkei Asia"	"China's Unitree Robotics eyes capacity boost to meet humanoid demand"	"China's Unitree Robotics eyes capacity boost to meet humanoid demand"	"Automation"	""	"https://asia.nikkei.com/editor-s-picks/interview/china-s-unitree-robotics-eyes-capacity-boost-to-meet-humanoid-demand"
