"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"DigiTimes"	"The Tata Electronics leak is overwhelmingly an Apple data set, file index shows"	"Tata Electronics, the Indian contract manufacturer that assembles iPhones and supplies other global technology companies, has confirmed a cybersecurity incident after the extortion group World Leaks published more than 630 gigabytes of data taken from the company's systems. The cache, posted on the group's dark-web lea"	"Electronics"	"2026-06-27"	"https://www.digitimes.com/news/a20260627VL200/apple-data-component-technology.html"
"2"	"DigiTimes"	"JCET's US$1.1bn expansion shows where China's AI chip crunch is moving"	"China's AI chip race is pushing the semiconductor bottleneck into advanced packaging and testing, where HPC, HBM, Chiplets and domestic substitution are driving a new capacity cycle."	"Semiconductor, AI"	"2026-06-27"	"https://www.digitimes.com/news/a20260626VL206/ai-chip-packaging-jcet-expansion-testing.html"
"3"	"DigiTimes"	"Hanmi targets advanced packaging market with FC Bonder 3.5"	"Hanmi Semiconductor has launched FC Bonder 3.5, a new flip-chip bonding tool for AI system semiconductor packaging, as the South Korean equipment maker looks to broaden its advanced packaging business beyond TC bonders for high-bandwidth memory and supply global foundry and OSAT customers, ETNews and Yonhap reported."	"Semiconductor, AI"	"2026-06-27"	"https://www.digitimes.com/news/a20260626VL211/packaging-hanmi-equipment-market-hbm.html"
"4"	"Tech in Asia"	"The 50 top-funded AI startups in Asia"	"Here are the AI companies in Asia that have attracted tons of investors and have the resources to spend on software, talent, and expansion."	"AI"	"2026-06-27"	"https://www.techinasia.com/the-50-top-funded-ai-startups-in-asia"
"5"	"Tech in Asia"	"Oracle shares sink 19% on AI spending, debt worries"	"Oracle's capital spending more than doubled to US$56 billion in fiscal 2026 amid AI investments."	"AI"	"2026-06-27"	"https://www.techinasia.com/oracle-data-center-financing-nears-close-as-debt-terms-shift"
"6"	"Tech in Asia"	"Chinese AI firm Xiechuang Data plans $1.2b share sale"	"Xiechuang Data plans to invest 4.686 billion yuan in a 12-month intelligent computing center project."	"AI"	"2026-06-27"	"https://www.techinasia.com/endowus-ceo-gregory-van-optimistic-profitability"
"7"	"Semiconductor Engineering"	"Chip Industry Week In Review"	"Onsemi to buy Synaptics; IBM's 7Å chip w/40% more SRAM area; 1nm MoS2 nanotubes; AI pressure points; memory updates; $250M CHIPS Act award; trade secret theft; new advanced packaging site; MEMS capacity; humanoids; earnings. The post Chip Industry Week In Review appeared first on Semiconductor Engineering ."	"Semiconductor, AI"	"2026-06-26"	"https://semiengineering.com/chip-industry-week-in-review-144/"
"8"	"EE Times Asia"	"Arrow Electronics Launches Factory Automation Resource Hub for Developing Next-gen Industrial Systems"	"Arrow Electronics has launched a new factory automation resource hub to support the development of next-generation industrial systems. The post Arrow Electronics Launches Factory Automation Resource Hub for Developing Next-gen Industrial Systems appeared first on EE Times Asia ."	"Electronics, Automation"	"2026-06-26"	"https://www.eetasia.com/arrow-electronics-launches-factory-automation-resource-hub-for-developing-next-gen-industrial-systems/"
"9"	"EE Times Asia"	"AI Factories and the Rise of Token Economics in the Next Phase of Data Center Computing"	"Growing AI demand is driving new infrastructure models, architectures, and economics centered on inference workloads. The post AI Factories and the Rise of Token Economics in the Next Phase of Data Center Computing appeared first on EE Times Asia ."	"AI"	"2026-06-26"	"https://www.eetasia.com/ai-factories-and-the-rise-of-token-economics-in-the-next-phase-of-data-center-computing/"
"10"	"Nikkei Asia"	"Honda starts AI data center battery production in US after EV pivot"	"Honda starts AI data center battery production in US after EV pivot"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/honda-starts-ai-data-center-battery-production-in-us-after-ev-pivot"
"11"	"Nikkei Asia"	"Japan banks, tech firms join on AI chat tool for retail asset management"	"Japan banks, tech firms join on AI chat tool for retail asset management"	"AI"	""	"https://asia.nikkei.com/business/finance/japan-banks-tech-firms-join-on-ai-chat-tool-for-retail-asset-management"
"12"	"Nikkei Asia"	"Takeda's 1st female CEO leans into AI to shape biopharma business"	"Takeda's 1st female CEO leans into AI to shape biopharma business"	"AI"	""	"https://asia.nikkei.com/business/pharmaceuticals/takeda-s-1st-female-ceo-leans-into-ai-to-shape-biopharma-business"
"13"	"KED Global"	"AI trade isn’t just about tech stocks but also power, TCW says"	"The artificial intelligence boom has sent investors racing into chipmakers, cloud providers and megacap technology stocks, but a more durable opportun"	"AI"	""	"https://www.kedglobal.com/asset-management/newsView/ked202606010002"
"14"	"KED Global"	"No career ambition, no ego: AI plays devil's advocate at Audax Private Equity"	"Generative AI is challenging traditional investment theses, acting as a devil's advocate to sharpen decision-making, particularly when it comes to ass"	"AI"	""	"https://www.kedglobal.com/private-equity/newsView/ked202603120002"
"15"	"KED Global"	"EuBiologics partners with Korea's health agency to develop Nipah virus vaccine candidate"	"EuBiologics Co., South Korea's vaccine-focused biotechnology company, is developing a vaccine candidate against the Nipah virus, an infectious disease"	"Biotechnology"	""	"https://www.kedglobal.com/bio-pharma/newsView/ked202603100001"
