"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"Samsung plans 2nm chip upgrade for next-gen AI memory"	"Foundry executive Koo Ja-geum said HBM5 is expected to process data more than 50% faster than HBM4E."	"AI, Semiconductor"	"2026-07-27"	"https://www.techinasia.com/samsung-electronics-spending-hits-257b-2025"
"2"	"DigiTimes"	"CXMT's US$8.6 billion IPO sets off new spending cycle across China's DRAM supply chain"	"China's leading DRAM producer CXMT listed on Shanghai's STAR Market on July 27 after raising about CNY57.9 billion (approx. US$8.6 billion), the board's largest initial public offering to date. The deal gives the memory chipmaker fresh capital to expand capacity, develop advanced processes and accelerate new products, "	"Semiconductor, Logistics"	"2026-07-27"	"https://www.digitimes.com/news/a20260727VL204/cxmt-dram-ipo-supply-chain-equipment.html"
"3"	"EE Times Asia"	"Advantech Launches AMD EPYC 9006-powered Servers for AI, Edge Infrastructure"	"Advantech expands AI infrastructure portfolio with AMD EPYC 9006-based servers targeting data centers, edge computing, and networking. The post Advantech Launches AMD EPYC 9006-powered Servers for AI, Edge Infrastructure appeared first on EE Times Asia ."	"AI"	"2026-07-27"	"https://www.eetasia.com/advantech-launches-amd-epyc-9006-powered-servers-for-ai-edge-infrastructure/"
"4"	"EE Times Asia"	"Synopsys, NVIDIA Advance Autonomous AI Agents for Chip Design and Engineering"	"Synopsys has expanded agentic AI capabilities with NVIDIA to automate chip verification, analog design, and thermal engineering workflows. The post Synopsys, NVIDIA Advance Autonomous AI Agents for Chip Design and Engineering appeared first on EE Times Asia ."	"AI, Semiconductor"	"2026-07-27"	"https://www.eetasia.com/synopsys-nvidia-advance-autonomous-ai-agents-for-chip-design-and-engineering/"
"5"	"EE Times Asia"	"AI Infrastructure Shifts Data Centers into Chip Industry’s Next Strategic Battleground"	"AI is transforming data centers into infrastructure platforms where power, cooling, and semiconductors determine scalability. The post AI Infrastructure Shifts Data Centers into Chip Industry’s Next Strategic Battleground appeared first on EE Times Asia ."	"Semiconductor, AI"	"2026-07-27"	"https://www.eetasia.com/ai-infrastructure-shifts-data-centers-into-chip-industrys-next-strategic-battleground/"
"6"	"Channel NewsAsia"	"Chipmaker CXMT vaults to top of China's valuation with 470% surge in Shanghai debut"	"Chipmaker CXMT vaults to top of China's valuation with 470% surge in Shanghai debut"	"Semiconductor"	"2026-07-27"	"https://www.channelnewsasia.com/business/china-chipmaker-cxmt-shares-surge-shanghai-trading-debut-6279601"
"7"	"DigiTimes"	"Jensen Huang backs open-weight AI as report says OpenAI, Anthropic lobby for tighter controls"	"Nvidia CEO Jensen Huang has backed open-weight artificial intelligence (AI) models in his first post on X, adding weight to a widening industry dispute over whether advanced AI should remain tightly controlled or be more broadly shared as competition with China accelerates."	"AI"	"2026-07-27"	"https://www.digitimes.com/news/a20260727VL203/jensen-huang-nvidia-ai-security-competition.html"
"8"	"Tech in Asia"	"AI’s double role in cybersecurity"	"AI can both hack and defend. We look at what Asia should prepare for. Plus: the US goes after Kimi K3, and how AI coding gives solo founders an edge."	"AI"	"2026-07-27"	"https://www.techinasia.com/ais-double-role-cybersecurity"
"9"	"DigiTimes"	"India's HCLTech plans US$4.4B AI data center"	"HCLTech said it plans to establish its first AI data center at the upcoming Odisha Sovereign AI Park, marking a further step in its expansion into the full-stack artificial intelligence market through a partnership with AI startup Sarvam and the Government of Odisha."	"AI"	"2026-07-27"	"https://www.digitimes.com/news/a20260727PR201/india-data-center-expansion-infrastructure-partnership.html"
"10"	"Tech in Asia"	"The startups behind Southeast Asia’s physical AI push"	"A detailed look at the startups building Southeast Asia’s physical AI stack, and why the region is betting on commercial robots over humanoids."	"AI, Automation"	"2026-07-27"	"https://www.techinasia.com/visual-story/mapping-southeast-asias-physical-ai-startup-ecosystem"
