"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Channel NewsAsia"	"Nvidia, SK Group unveil $500 billion-plus AI data centers initiative, memory partnership"	"Nvidia, SK Group unveil $500 billion-plus AI data centers initiative, memory partnership"	"AI"	"2026-07-24"	"https://www.channelnewsasia.com/business/nvidia-sk-group-unveil-500-billion-plus-ai-data-centers-initiative-memory-partnership-6277421"
"2"	"Channel NewsAsia"	"Exclusive-Its AI agent spent days hacking a company, but sources say OpenAI did not notice for a week"	"Exclusive-Its AI agent spent days hacking a company, but sources say OpenAI did not notice for a week"	"AI"	"2026-07-24"	"https://www.channelnewsasia.com/business/exclusive-its-ai-agent-spent-days-hacking-company-sources-say-openai-did-not-notice-week-6277366"
"3"	"Channel NewsAsia"	"Commentary: OpenAI’s breach of Hugging Face shows AI is getting too hard to contain"	"AI companies need to accept some uncomfortable trade-offs to make their models more secure, says Parmy Olson for Bloomberg Opinion."	"AI"	"2026-07-24"	"https://www.channelnewsasia.com/commentary/openai-breach-hugging-face-ai-safety-6273046"
"4"	"DigiTimes"	"Google raises capex outlook as compute demand stays tight, boosting Foxconn"	"Alphabet, Google's parent company, has raised its capital expenditure forecast to US$195-205 billion and signaled a significant increase again in 2027, while openly saying that AI compute remains in short supply and demand continues to outpace investment. Market participants say the message is a clear sign that the AI "	"AI"	"2026-07-24"	"https://www.digitimes.com/news/a20260724PD220/google-demand-alphabet-foxconn-capex.html"
"5"	"Tech in Asia"	"Mapping the trailblazing startups in Australia’s AI sector"	"Mapping Australia's AI sector: Key players, top investors, and funding insights in one report."	"AI"	"2026-07-24"	"https://www.techinasia.com/visual-story/mapping-trailblazing-startups-australias-ai-sector"
"6"	"Tech in Asia"	"Huawei launches Thailand AI ecosystem initiative"	"Huawei Cloud also said its Agentic Infrastructure is now available in Thailand and that it launched open beta testing for CodeArts Agent in the country."	"AI"	"2026-07-24"	"https://www.techinasia.com/huawei-launches-ai-data-center-infrastructure-stack"
"7"	"EE Times Asia"	"Supporting Vietnam’s Server and Networking Supply Chain: T-Global Technology to Host Thermal Management Innovation Seminar in Hanoi"	"T-Global Technology will showcase advanced thermal materials and liquid cooling solutions for next-generation high-performance electronic systems in Vietnam. The post Supporting Vietnam’s Server and Networking Supply Chain: T-Global Technology to Host Thermal Management Innovation Seminar in Hanoi appeared first on EE "	"Logistics"	"2026-07-24"	"https://www.eetasia.com/supporting-vietnams-server-and-networking-supply-chain-t-global-technology-to-host-thermal-management-innovation-seminar-in-hanoi/"
"8"	"EE Times Asia"	"ST Posts 26% Revenue Growth in Q2 as AI Datacenter Demand Boosts Outlook"	"STMicroelectronics posted strong second-quarter growth and raised its AI datacenter revenue outlook through 2027. The post ST Posts 26% Revenue Growth in Q2 as AI Datacenter Demand Boosts Outlook appeared first on EE Times Asia ."	"Electronics, AI"	"2026-07-24"	"https://www.eetasia.com/st-posts-26-revenue-growth-in-q2-as-ai-datacenter-demand-boosts-outlook/"
"9"	"EE Times Asia"	"Intel, Fortinet Partner to Develop Next-generation Security Processor"	"Intel and Fortinet are collaborating on a next-generation security processor while strengthening supply chain resilience worldwide. The post Intel, Fortinet Partner to Develop Next-generation Security Processor appeared first on EE Times Asia ."	"Logistics"	"2026-07-24"	"https://www.eetasia.com/intel-fortinet-partner-to-develop-next-generation-security-processor/"
"10"	"DigiTimes"	"SK Hynix seeks US engineers for 3D stacked DRAM push"	"SK Hynix is recruiting engineers in San Jose to co-design 3D stacked DRAM-on-logic with US customers, extending its custom memory strategy beyond high-bandwidth memory and toward on-device AI applications."	"AI"	"2026-07-24"	"https://www.digitimes.com/news/a20260724VL220/sk-hynix-3d-dram-ip-design.html"
"11"	"DigiTimes"	"Huawei founder endorses Tau Law as sole path for post-Moore chip development"	"Huawei founder Ren Zhengfei has publicly endorsed the company's τ (tau) Law as Huawei's sole technological path for advancing semiconductor development, underscoring six years of sustained investment in the approach. Rather than attempting to disrupt the existing semiconductor industry, Ren said the initiative aims to "	"Semiconductor"	"2026-07-24"	"https://www.digitimes.com/news/a20260724PD234/huawei-development-production-manufacturing-2026.html"
"12"	"Tech in Asia"	"HCLTech, Sarvam plan $1.5b India AI data center"	"The project will use HCLTech’s AI stack and Sarvam’s foundation models for public- and private-sector applications."	"AI"	"2026-07-24"	"https://www.techinasia.com/hcltech-leads-indian-ai-startup-234m-funding"
"13"	"Nikkei Asia"	"In China's 'microdrama' boom, AI moviemakers chase 2 minutes of fame"	"In China's 'microdrama' boom, AI moviemakers chase 2 minutes of fame"	"AI"	""	"https://asia.nikkei.com/spotlight/big-in-asia/in-china-s-microdrama-boom-ai-moviemakers-chase-2-minutes-of-fame"
"14"	"Nikkei Asia"	"Hitachi to use AI agents for entire systems development process"	"Hitachi to use AI agents for entire systems development process"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/hitachi-to-use-ai-agents-for-entire-systems-development-process"
"15"	"Nikkei Asia"	"South Korea confronts 'growth without jobs' as chip profits surge"	"South Korea confronts 'growth without jobs' as chip profits surge"	"Semiconductor"	""	"https://asia.nikkei.com/economy/south-korea-confronts-growth-without-jobs-as-chip-profits-surge"
