"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"DigiTimes"	"Samsung reportedly shifts sub-10nm DRAM roadmap toward hybrid bonding"	"Samsung Electronics has reportedly revised the roadmap for its first sub-10nm DRAM generation, making a wafer-to-wafer hybrid-bonding architecture the baseline for its D0a process while moving its vertical-channel-transistor (VCT) design to a separate D0a-V derivative."	"Electronics, Semiconductor"	"2026-09-24"	"https://www.digitimes.com/news/a20260924VL206/samsung-dram-roadmap-technology-development.html"
"2"	"DigiTimes"	"Xi-Trump summit masks AI rift as Chinese AI leaders stay away"	"Chinese President Xi Jinping is set to make his first state visit to the US since 2015, with the Trump administration rolling out high-level welcoming ceremonies, a state dinner and other diplomatic pomp. But industry observers and think tanks say the real goal is not to settle structural disputes over trade, AI, rare "	"AI"	"2026-09-24"	"https://www.digitimes.com/news/a20260924PD200/xi-jinping-security-chips-deepseek-2015.html"
"3"	"DigiTimes"	"Qualcomm pushes Snapdragon PCs further into Linux, GoogleBook as AI shifts to the device edge"	"Qualcomm used the second day of its Snapdragon Summit 2026 to underline a broader shift for Snapdragon-powered PCs, announcing Linux support for the Snapdragon X2 Series while highlighting Googlebook laptops powered by the Snapdragon X Elite. The moves signal growing momentum for Qualcomm's PC business across operating"	"AI"	"2026-09-24"	"https://www.digitimes.com/news/a20260924PD222/qualcomm-snapdragon-linux-pc-2026.html"
"4"	"Tech in Asia"	"AnyMind to add Alibaba Qwen to Asia live commerce"	"AnyMind said Qwen, a family of large language and multimodal AI models developed by Alibaba, would be added to AnyLive’s multi-model architecture."	"AI"	"2026-09-24"	"https://www.techinasia.com/anymind-launches-platform-for-creator-livestream-campaigns"
"5"	"Tech in Asia"	"Meta, EssilorLuxottica expand Ray-Ban AI glasses to new markets"	"Ray-Ban Meta Audio starts at US$349 and ships on October 13. Ray-Ban Meta (Gen 3) is available now from US$449."	"AI"	"2026-09-24"	"https://www.techinasia.com/meta-releases-muse-spark-13-coding-upgrades"
"6"	"Tech in Asia"	"Samsung signed AI-RAN deals with KT, SK Telecom"	"AI-RAN generally integrates AI more deeply into the radio access network than conventional radio access networks."	"AI"	"2026-09-24"	"https://www.techinasia.com/samsung-plans-humanoid-robot-reveal-ces-2027"
"7"	"Channel NewsAsia"	"Meta launches camera-free AI glasses amid privacy pushback"	"Meta launches camera-free AI glasses amid privacy pushback"	"AI"	"2026-09-24"	"https://www.channelnewsasia.com/business/meta-new-smart-glasses-camera-free-6406896"
"8"	"Channel NewsAsia"	"Larger firms must have certified HR staff by 2028; tripartite report urges 'people-centred AI transformation'"	"As technology makes workforce decisions more complex, the foundation of trust that workers have towards HR matters more, says Minister of State for Manpower Foo Cexiang."	"AI"	"2026-09-24"	"https://www.channelnewsasia.com/singapore/hr-human-resources-ai-transformation-workforce-business-6406756"
"9"	"EE Times Asia"	"PATEO, Arm Partner on Physical AI for Intelligent Vehicles"	"PATEO and Arm will explore automotive physical AI workloads spanning perception, interaction, and intelligent vehicle control. The post PATEO, Arm Partner on Physical AI for Intelligent Vehicles appeared first on EE Times Asia ."	"AI"	"2026-09-23"	"https://www.eetasia.com/pateo-arm-partner-on-physical-ai-for-intelligent-vehicles/"
"10"	"Nikkei Asia"	"Israeli foundry Tower Semiconductor to make Japan main hub for optical chips"	"Israeli foundry Tower Semiconductor to make Japan main hub for optical chips"	"Semiconductor"	""	"https://asia.nikkei.com/business/tech/semiconductors/israeli-foundry-tower-semiconductor-to-make-japan-main-hub-for-optical-chips"
"11"	"Nikkei Asia"	"How 'affordability' makes Gen Z Americans open to Chinese EVs, chips"	"How 'affordability' makes Gen Z Americans open to Chinese EVs, chips"	"Semiconductor"	""	"https://asia.nikkei.com/spotlight/comment/how-affordability-makes-gen-z-americans-open-to-chinese-evs-chips"
