"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"DigiTimes"	"TSMC raises 2027 chip prices, giving Intel fresh pricing room"	"TSMC's planned 2027 wafer price increases are reinforcing confidence that AI chip demand remains strong while prompting fresh discussion over whether Intel and other semiconductor companies will gain greater flexibility to adjust their own pricing."	"Semiconductor, AI"	"2026-07-22"	"https://www.digitimes.com/news/a20260722VL211/tsmc-2027-intel-price-wafer.html"
"2"	"DigiTimes"	"'Don't panic about Kimi K3': Jensen Huang claims everyone got the logic backwards"	"The AI industry may be riding a wave of momentum, but two clouds have recently unsettled the outlook: growing public opposition to data center construction across the United States, and a dramatic leap in the rankings by Chinese-developed model Kimi K3, which has renewed fears of AI overinvestment. NVIDIA CEO Jensen Hu"	"AI"	"2026-07-22"	"https://www.digitimes.com/news/a20260722PD218/jensen-huang-data-data-center-infrastructure-outlook.html"
"3"	"DigiTimes"	"Nvidia details AI rack strategy with Vera Rubin NVL72 and custom Vera CPU"	"Nvidia's newly detailed Vera Rubin NVL72 is being pitched less as a faster chip and more as a cheaper unit of AI output. This shift matters most for the power-constrained data centers now defining the ceiling of the industry's growth. In its July 21 announcement, Nvidia said the rack-scale system delivers roughly 10 ti"	"AI, Semiconductor"	"2026-07-22"	"https://www.digitimes.com/news/a20260722VL206/nvidia-rubin-cpu.html"
"4"	"EE Times Asia"	"Cadence Launches AuraStack AI Super Agent for PCB Design, Advanced Packaging"	"The AuraStack AI Super Agent is said to be the world's first agentic AI platform for PCB and advanced packaging design. The post Cadence Launches AuraStack AI Super Agent for PCB Design, Advanced Packaging appeared first on EE Times Asia ."	"AI, Electronics"	"2026-07-22"	"https://www.eetasia.com/cadence-launches-aurastack-ai-super-agent-for-pcb-design-advanced-packaging/"
"5"	"Tech in Asia"	"Fortinet expands FortiEndpoint security with AI controls"	"Fortinet said the enhancements would also inspect sensitive data shared with AI applications, agents, and web services."	"AI"	"2026-07-22"	"https://www.techinasia.com/york-aipowered-cybersecurity-startup-nets-35m"
"6"	"Channel NewsAsia"	"Buy Today, Get Today: Shopee offers free same-day delivery with no minimum spend"	"From autonomous mobile robots to intelligent order routing, automation is helping shorten fulfilment times and enabling faster deliveries for shoppers across Singapore."	"Automation"	"2026-07-22"	"https://www.channelnewsasia.com/advertorial/buy-today-get-today-shopee-offers-free-same-day-delivery-no-minimum-spend-6200606"
"7"	"Channel NewsAsia"	"News Corp countersues Brave for allegedly 'scraping' articles for AI"	"News Corp countersues Brave for allegedly 'scraping' articles for AI"	"AI"	"2026-07-22"	"https://www.channelnewsasia.com/business/news-corp-countersues-brave-allegedly-scraping-articles-ai-6269581"
"8"	"Tech in Asia"	"Oklo, X-energy join US nuclear push for AI"	"DOE aims for 200 gigawatts of new nuclear capacity by 2050 to meet rising AI data center demand."	"AI"	"2026-07-22"	"https://www.techinasia.com/ai-drives-investor-boost-for-us-clean-tech-firms"
"9"	"Tech in Asia"	"Inside Fireside Ventures’ decade of backing consumer startups"	"The VC behind Mamaearth explains why digital-first brands are opening stores, where AI fits in, and what he'll back next."	"AI"	"2026-07-22"	"https://www.techinasia.com/fireside-ventures-decade-backing-consumer-startups"
"10"	"Channel NewsAsia"	"US readies new tariffs as Trump's 10% global levy to expire"	"Trump on Tuesday announced a new 100 per cent tariff on imported generic drugs to take effect from August 2028."	"Pharmaceutical"	"2026-07-21"	"https://www.channelnewsasia.com/world/us-new-tariffs-trump-canada-brazil-6269346"
