"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"DigiTimes"	"Power grids can't keep pace with AI data center boom in EU, US"	"According to supply chain players, most AI data center cost models used by analysts in both China and the West only count electricity consumption when estimating the cost of AI data centers or tokens, but do not take into account the cost of power generation, transmission, or grid infrastructure. As a result, actual AI"	"AI, Logistics"	"2026-09-18"	"https://www.digitimes.com/news/a20260918PD206/aidc-eu-cost-supply-chain-electricity.html"
"2"	"DigiTimes"	"Memory recovery, price hikes lift Niching IC substrate outlook, order visibility through 2H27"	"Semiconductor packaging and testing materials distributor Niching Industrial hosted an investor conference on September 17. chief financial officer Chih Fang Chiu stated that full-year 2026 revenue is projected to grow by 20% to 30%. Beyond the consolidation benefits of acquiring Ming Chun Yuan Micro Precise Technology"	"Semiconductor"	"2026-09-18"	"https://www.digitimes.com/news/a20260918PD217/materials-niching-packaging-revenue-testing.html"
"3"	"DigiTimes"	"MediaTek, Vivo bring 30B MoE models on-device in next AI phone race"	"MediaTek's new Dimensity 9600 Pro puts agentic AI at the center of its flagship smartphone strategy, supporting on-device mixture-of-experts (MoE) models with up to 30 billion parameters. Vivo, among the first Chinese handset makers to adopt the platform, has followed with an expanded AI software stack spanning BlueLM,"	"AI"	"2026-09-18"	"https://www.digitimes.com/news/a20260918PD224/mediatek-vivo-dimensity-smartphone-flagship.html"
"4"	"Channel NewsAsia"	"Gemini hacked three companies in first known breakout by Google's AI"	"Gemini hacked three companies in first known breakout by Google's AI"	"AI"	"2026-09-18"	"https://www.channelnewsasia.com/business/gemini-hacked-three-companies-in-first-known-breakout-googles-ai-6396036"
"5"	"Channel NewsAsia"	"Anthropic, Accenture to invest $2 billion in AI model evaluation as safety concerns rise"	"Anthropic, Accenture to invest $2 billion in AI model evaluation as safety concerns rise"	"AI"	"2026-09-18"	"https://www.channelnewsasia.com/business/anthropic-accenture-invest-2-billion-in-ai-model-evaluation-safety-concerns-rise-6395851"
"6"	"Channel NewsAsia"	"Nvidia-backed AI cloud firm Nscale reveals revenue surge in US IPO filing"	"Nvidia-backed AI cloud firm Nscale reveals revenue surge in US IPO filing"	"AI"	"2026-09-18"	"https://www.channelnewsasia.com/business/nvidia-backed-ai-cloud-firm-nscale-reveals-revenue-surge-in-us-ipo-filing-6395776"
"7"	"Tech in Asia"	"Chinese AI developers generated $10.7b ARR: report"	"ByteDance led with US$4 billion in July."	"AI"	"2026-09-18"	"https://www.techinasia.com/bytedance-billionyuan-wedge-cloud-strategy"
"8"	"Tech in Asia"	"Travel is proving too turbulent for AI"	"AI was supposed to radically change travel, but incumbents are learning to bend it to their advantage. Plus, we talk to Supabase CEO Paul Copplestone."	"AI"	"2026-09-18"	"https://www.techinasia.com/travel-is-proving-too-turbulent-for-ai"
"9"	"Tech in Asia"	"OpenAI introduces Astra for Law legal AI tool"	"It combines GPT-6 Astra with legal search, analysis, and writing tools, plus controls for confidential client work."	"AI"	"2026-09-18"	"https://www.techinasia.com/openai-tenable-unveil-ai-agent-security-review"
"10"	"Nikkei Asia"	"North Korean hackers disguise cyberattacks as job interviews with AI"	"North Korean hackers disguise cyberattacks as job interviews with AI"	"AI"	""	"https://asia.nikkei.com/spotlight/society/crime/north-korean-hackers-disguise-cyberattacks-as-job-interviews-with-ai"
"11"	"Nikkei Asia"	"Japan chip gear maker Screen to expand into India, eyeing growing industry"	"Japan chip gear maker Screen to expand into India, eyeing growing industry"	"Semiconductor"	""	"https://asia.nikkei.com/business/tech/semiconductors/japan-chip-gear-maker-screen-to-expand-into-india-eyeing-growing-industry"
"12"	"Nikkei Asia"	"Japan's Sojitz plans chip materials transport hub for Tata fab in India"	"Japan's Sojitz plans chip materials transport hub for Tata fab in India"	"Semiconductor"	""	"https://asia.nikkei.com/spotlight/supply-chain/japan-s-sojitz-plans-chip-materials-transport-hub-for-tata-fab-in-india"
