"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Channel NewsAsia"	"Unchecked AI progress may pose catastrophic risks, UN panel warns"	"Unchecked AI progress may pose catastrophic risks, UN panel warns"	"AI"	"2026-07-01"	"https://www.channelnewsasia.com/business/unchecked-ai-progress-may-pose-catastrophic-risks-un-panel-warns-6224606"
"2"	"Channel NewsAsia"	"Wayve courts automakers with AI driving system that learns like humans"	"Wayve courts automakers with AI driving system that learns like humans"	"AI"	"2026-07-01"	"https://www.channelnewsasia.com/business/wayve-courts-automakers-ai-driving-system-learns-humans-6224546"
"3"	"Tech in Asia"	"Why Salesforce warns against AI pilots driven by corporate FOMO"	"Salesforce India CEO Arundhati Bhattacharya shares a practical framework for building AI agents that businesses can trust, scale, and measure."	"AI"	"2026-07-01"	"https://www.techinasia.com/salesforce-india-ai-agents"
"4"	"Tech in Asia"	"UAE investment firm MGX raises massive $49b AI fund"	"The firm has invested in OpenAI and xAI, and has also backed global projects with BlackRock and Microsoft."	"AI"	"2026-07-01"	"https://www.techinasia.com/openai-nears-10b-funding-led-by-mgx-thrive-capital-sources"
"5"	"DigiTimes"	"Nvidia GPU-network ecosystem tops data center Ethernet switches"	"According to IDC's latest data, Nvidia's networking business has surged to the top, with the company becoming the revenue leader in the global data center Ethernet switch market for the first time in the first quarter of 2026. This is an arena traditionally contested by network equipment vendors such as Arista Networks"	""	"2026-07-01"	"https://www.digitimes.com/news/a20260701PD224/nvidia-data-center-ethernet-idc.html"
"6"	"DigiTimes"	"Analysis: Apple isn't a victim of memory price surge; it's the biggest winner"	"Every major consumer electronics company has raised prices this year. The reason, in almost every case, is the same: memory costs have surged, driven by AI data center demand that has overwhelmed global DRAM and NAND supply. Apple raised prices on its MacBook and iPad lines, too. However, to group Apple's move with eve"	"Electronics, AI"	"2026-07-01"	"https://www.digitimes.com/news/a20260701VL218/apple-memory-chips-price-electronics-iphone-macbook.html"
"7"	"DigiTimes"	"Yageo chairman takes control of Anpec board"	"After Yageo confirmed its stake in Taiwanese power management IC maker Anpec, attention has turned to whether the group will deepen its involvement in Anpec's operations as part of a broader consolidation strategy. Anpec previously said that, based on the current understanding between the two companies, Yageo invested "	"Semiconductor"	"2026-07-01"	"https://www.digitimes.com/news/a20260701PD222/yageo-anpec-ic-management.html"
"8"	"Tech in Asia"	"Taiwan chip material firm raises prices 30% for AI servers"	"In AI servers, demand is rising for advanced material grades with lower loss and low thermal expansion."	"AI"	"2026-07-01"	"https://www.techinasia.com/endowus-ceo-gregory-van-optimistic-profitability"
"9"	"EE Times Asia"	"Applied Materials Expands Singapore Operations with New Manufacturing and R&D Campus"	"Applied's new Singapore facility boosts semiconductor equipment production capacity to support growing global AI infrastructure demand. The post Applied Materials Expands Singapore Operations with New Manufacturing and R&D Campus appeared first on EE Times Asia ."	"Semiconductor, AI"	"2026-07-01"	"https://www.eetasia.com/applied-materials-expands-singapore-operations-with-new-manufacturing-and-rd-campus/"
"10"	"EE Times Asia"	"MIDA Backs GreatAsic-Xenith Partnership to Advance Malaysia’s IC Design Capabilities"	"The collaboration demonstrates growing confidence in Malaysian engineering talent and the ability of local technology companies to participate in higher-value segments of the global semiconductor industry. The post MIDA Backs GreatAsic-Xenith Partnership to Advance Malaysia’s IC Design Capabilities appeared first on EE"	"Semiconductor"	"2026-07-01"	"https://www.eetasia.com/mida-backs-greatasic-xenith-partnership-to-advance-malaysias-ic-design-capabilities/"
"11"	"EE Times Asia"	"5 Ways Advanced Surface Modification Prevents PCB Potting Failures"	"PCB potting adhesion solutions are increasingly being evaluated not only at the material level but also at the surface-engineering level. The post 5 Ways Advanced Surface Modification Prevents PCB Potting Failures appeared first on EE Times Asia ."	"Electronics"	"2026-07-01"	"https://www.eetasia.com/5-ways-advanced-surface-modification-prevents-pcb-potting-failures/"
"12"	"Nikkei Asia"	"Singapore seizes $42m home in Nvidia chip smuggling case"	"Singapore seizes $42m home in Nvidia chip smuggling case"	""	""	"https://asia.nikkei.com/spotlight/society/crime/singapore-seizes-42m-home-in-nvidia-chip-smuggling-case"
"13"	"Nikkei Asia"	"Indian IT firms ramp up acquisitions as AI reshapes growth"	"Indian IT firms ramp up acquisitions as AI reshapes growth"	"AI"	""	"https://asia.nikkei.com/business/technology/indian-it-firms-ramp-up-acquisitions-as-ai-reshapes-growth"
"14"	"Nikkei Asia"	"South Korean exports in June soar past $100bn for first time on chip demand"	"South Korean exports in June soar past $100bn for first time on chip demand"	""	""	"https://asia.nikkei.com/economy/south-korean-exports-in-june-soar-past-100bn-for-first-time-on-chip-demand"
"15"	"KED Global"	"AI trade isn’t just about tech stocks but also power, TCW says"	"The artificial intelligence boom has sent investors racing into chipmakers, cloud providers and megacap technology stocks, but a more durable opportun"	"AI"	""	"https://www.kedglobal.com/asset-management/newsView/ked202606010002"
"16"	"KED Global"	"No career ambition, no ego: AI plays devil's advocate at Audax Private Equity"	"Generative AI is challenging traditional investment theses, acting as a devil's advocate to sharpen decision-making, particularly when it comes to ass"	"AI"	""	"https://www.kedglobal.com/private-equity/newsView/ked202603120002"
"17"	"KED Global"	"EuBiologics partners with Korea's health agency to develop Nipah virus vaccine candidate"	"EuBiologics Co., South Korea's vaccine-focused biotechnology company, is developing a vaccine candidate against the Nipah virus, an infectious disease"	"Biotechnology"	""	"https://www.kedglobal.com/bio-pharma/newsView/ked202603100001"
