"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Channel NewsAsia"	"China's cheaper AI tokens a double-edged sword for Asian businesses"	"In the second of a two-part series on AI tokens, CNA explores how lower-cost Chinese models are emerging as an attractive option across businesses in Asia, even as experts warn that price is only one part of the equation."	"AI"	"2026-06-15"	"https://www.channelnewsasia.com/asia/china-ai-tokens-asia-business-us-models-6176061"
"2"	"Channel NewsAsia"	"Commentary: Why the US government shut down Anthropic’s latest Claude AI model"	"After realising the power of frontier AI models, the US administration has shifted away from an initial hands-off posture, says this academic."	"AI"	"2026-06-15"	"https://www.channelnewsasia.com/commentary/anthropic-claude-ai-model-fable5-mythos5-shut-down-6184146"
"3"	"DigiTimes"	"Yaskawa eyes physical AI boom with JPY25 billion capex"	"Yaskawa Electric is betting heavily on physical AI, the field that enables robots to operate autonomously, as it positions itself for a boom in AI robots. Since starting work with Nvidia in 2023, the company has completed proof-of-concept tests with more than 100 companies and is now seeking an effective commercial mod"	"AI, Automation"	"2026-06-15"	"https://www.digitimes.com/news/a20260615PD230/yaskawa-industrial-ai-robot.html"
"4"	"DigiTimes"	"Apple leans on Google Cloud and Nvidia GPUs in a pragmatic AI reset"	"After Apple's WWDC 2026 keynote, online rumors claimed that only premium devices with 12GB of memory could run on-device AI, but DIGITIMES analyst Luke Lin said on a podcast that that was just Apple's messaging. Most on-device AI features only need 8GB of memory; only the Apple-defined advanced on-device AI requires th"	"AI"	"2026-06-15"	"https://www.digitimes.com/news/a20260615PD233/apple-on-device-ai-gpu-wwdc-2026.html"
"5"	"DigiTimes"	"Rapidus signs UK chip pact in push for 2nm customers"	"Japan's Rapidus has signed a memorandum of understanding with the UK Semiconductor Centre, a government-backed body established in 2025 to support Britain's semiconductor ecosystem, marking a step toward cooperation on future semiconductor manufacturing and potential customer development in the UK, according to Rapidus"	"Semiconductor"	"2026-06-15"	"https://www.digitimes.com/news/a20260615VL206/uk-rapidus-mou-production-semiconductors.html"
"6"	"Tech in Asia"	"US cybersecurity company N-able expands in India"	"N-able said the Bengaluru team will help develop defensive AI capabilities as cybercriminals increasingly use generative AI in attacks."	"AI"	"2026-06-15"	"https://www.techinasia.com/endowus-ceo-gregory-van-optimistic-profitability"
"7"	"Tech in Asia"	"Monday.com launches $200m fund for AI startups"	"The fund plans to invest US$1 million to US$5 million per startup. It will back companies from seed to growth stages."	"AI"	"2026-06-15"	"https://www.techinasia.com/israeli-ai-security-startup-nanoclaw-raises-12m-seed"
"8"	"Tech in Asia"	"Databricks rolls out AI agent orchestration layer"	"Omnigent supports supervising multiple AI agents like Claude Code, Codex, and Pi in one session."	"AI"	"2026-06-15"	"https://www.techinasia.com/databricks-secures-funding-at-134b-valuation"
"9"	"EE Times Asia"	"Semiconductor Market Surpasses $300B Quarterly Revenue in 1Q 2026"	"Memory supply/demand imbalances continue to be among the leading trends in the semiconductor market, according to Omdia. The post Semiconductor Market Surpasses $300B Quarterly Revenue in 1Q 2026 appeared first on EE Times Asia ."	"Semiconductor"	"2026-06-15"	"https://www.eetasia.com/semiconductor-market-surpasses-300b-quarterly-revenue-in-1q-2026/"
"10"	"EE Times Asia"	"Why Signal Integrity is Driving Electronics OEMs Toward In-House Piezo Assembly"	"Electronics OEMs are shifting to in-house design, testing, calibration and assembly to mitigate piezoelectric devices' inherent signal integrity issues. The post Why Signal Integrity is Driving Electronics OEMs Toward In-House Piezo Assembly appeared first on EE Times Asia ."	"Electronics"	"2026-06-15"	"https://www.eetasia.com/why-signal-integrity-is-driving-electronics-oems-toward-in-house-piezo-assembly/"
"11"	"Nikkei Asia"	"Foxconn, Schneider Electric team up in AI data center equipment"	"Foxconn, Schneider Electric team up in AI data center equipment"	"AI"	""	"https://asia.nikkei.com/business/technology/foxconn-schneider-electric-team-up-in-ai-data-center-equipment"
"12"	"Nikkei Asia"	"JX Advanced Metals to raise optical chip wafer capacity for AI data centers"	"JX Advanced Metals to raise optical chip wafer capacity for AI data centers"	"AI"	""	"https://asia.nikkei.com/spotlight/supply-chain/jx-advanced-metals-to-raise-optical-chip-wafer-capacity-for-ai-data-centers"
"13"	"Nikkei Asia"	"Pakistani gig workers' exports to hit record high but AI threats loom"	"Pakistani gig workers' exports to hit record high but AI threats loom"	"AI"	""	"https://asia.nikkei.com/business/business-trends/pakistani-gig-workers-exports-to-hit-record-high-but-ai-threats-loom"
"14"	"KED Global"	"AI trade isn’t just about tech stocks but also power, TCW says"	"The artificial intelligence boom has sent investors racing into chipmakers, cloud providers and megacap technology stocks, but a more durable opportun"	"AI"	""	"https://www.kedglobal.com/asset-management/newsView/ked202606010002"
"15"	"KED Global"	"No career ambition, no ego: AI plays devil's advocate at Audax Private Equity"	"Generative AI is challenging traditional investment theses, acting as a devil's advocate to sharpen decision-making, particularly when it comes to ass"	"AI"	""	"https://www.kedglobal.com/private-equity/newsView/ked202603120002"
"16"	"KED Global"	"EuBiologics partners with Korea's health agency to develop Nipah virus vaccine candidate"	"EuBiologics Co., South Korea's vaccine-focused biotechnology company, is developing a vaccine candidate against the Nipah virus, an infectious disease"	"Biotechnology"	""	"https://www.kedglobal.com/bio-pharma/newsView/ked202603100001"
