"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"EE Times Asia"	"Large-Generation Panel Fab Utilization Down to 79.6% in October"	"AI demand is tightening panel capacity, pushing TV panel costs higher as fourth-quarter demand weakens across markets. The post Large-Generation Panel Fab Utilization Down to 79.6% in October appeared first on EE Times Asia ."	"AI, Semiconductor"	"2026-09-21"	"https://www.eetasia.com/large-generation-panel-fab-utilization-down-to-79-6-in-october/"
"2"	"EE Times Asia"	"Kioxia Advances NAND-Based CXL Memory to Supplement DRAM in AI Systems"	"Kioxia advances NAND-based CXL memory to supplement DRAM, targeting higher-capacity, lower-cost memory for AI workloads. The post Kioxia Advances NAND-Based CXL Memory to Supplement DRAM in AI Systems appeared first on EE Times Asia ."	"AI"	"2026-09-21"	"https://www.eetasia.com/kioxia-advances-nand-based-cxl-memory-to-supplement-dram-in-ai-systems/"
"3"	"DigiTimes"	"Tesla speeds up Optimus mass production with China supply chain visits"	"Tesla is reportedly making new progress toward mass production of its Optimus humanoid robots, with the company's robot team conducting intensive supplier audits across China's Yangtze River Delta last week. The visits covered Ningbo, Hangzhou, and Shanghai and included potential suppliers Tuopu Group, Sanhua Holding G"	"Electronics, Logistics, Automation"	"2026-09-21"	"https://www.digitimes.com/news/a20260921PD235/tesla-production-optimus-robot-supply-chain.html"
"4"	"DigiTimes"	"Acer founder urges talent, trust, and innovation in AI era"	"As the global order is being reshaped and AI is rapidly transforming economic and governance systems, Acer founder and StanShih Foundation chairman Stan Shih said leadership competitiveness no longer depends on how much technology a company controls, but on what governance values it chooses."	"AI"	"2026-09-21"	"https://www.digitimes.com/news/a20260921PD236/acer-talent-governance-taiwan-technology.html"
"5"	"DigiTimes"	"Analysis: Will AI glasses replace the iPhone? —Cook and Ternus see it differently"	"Following Apple's executive transition, former CEO Tim Cook and new chief John Ternus have presented contrasting visions for the next generation of mobile devices, spotlighting a key strategic divide as the company prepares for the post-iPhone era."	"AI"	"2026-09-21"	"https://www.digitimes.com/news/a20260921PD230/apple-iphone-tim-cook-john-ternus-ceo.html?chid=12"
"6"	"Channel NewsAsia"	"Nvidia, QIA-backed Iambic Therapeutics files for US IPO as biotech boom rolls on"	"Nvidia, QIA-backed Iambic Therapeutics files for US IPO as biotech boom rolls on"	"Biotechnology"	"2026-09-21"	"https://www.channelnewsasia.com/business/nvidia-qia-backed-iambic-therapeutics-files-us-ipo-biotech-boom-rolls-6400706"
"7"	"Tech in Asia"	"Mapping the dominant players in Israel’s AI field"	"Mapping Israel's AI sector: Key players, top investors, and funding insights in one report."	"AI"	"2026-09-21"	"https://www.techinasia.com/visual-story/mapping-dominant-players-israels-ai-field"
"8"	"Tech in Asia"	"Nvidia, Aolani to expand SEA AI factories"	"Aolani said 22,000 Nvidia Blackwell Ultra graphics processing units (GPUs) are expected to be deployed across the two sites in early 2027."	"AI"	"2026-09-21"	"https://www.techinasia.com/bytedance-eyes-2-5b-nvidia-blackwell-ai-systems-in-malaysia"
"9"	"Tech in Asia"	"ABB launches Infinitus for AI data centers"	"ABB also said Southeast Asia’s data center capacity could rise from 2.8 GW to 9.4 GW by 2035."	"AI"	"2026-09-21"	"https://www.techinasia.com/indias-tcs-deepens-ai-network-partnership-abb"
"10"	"EE Times Asia"	"Advantech Expands Edge AI Ecosystem with Intel, Qualcomm and AMD"	"Advantech expands its WEDA Edge AI ecosystem with Intel, Qualcomm and AMD to simplify deployment across industrial applications. The post Advantech Expands Edge AI Ecosystem with Intel, Qualcomm and AMD appeared first on EE Times Asia ."	"AI"	"2026-09-20"	"https://www.eetasia.com/embeddednews-advantech-expands-edge-ai-ecosystem-with-intel-qualcomm-and-amd/"
"11"	"Nikkei Asia"	"China's power infrastructure stocks languish despite AI boom"	"China's power infrastructure stocks languish despite AI boom"	"AI"	""	"https://asia.nikkei.com/business/markets/equities/china-s-power-infrastructure-stocks-languish-despite-ai-boom"
"12"	"Nikkei Asia"	"Japan plans AI robot contest on International Space Station"	"Japan plans AI robot contest on International Space Station"	"AI, Automation"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/japan-plans-ai-robot-contest-on-international-space-station"
"13"	"Nikkei Asia"	"US-China AI race speeds up as self-improving models advance"	"US-China AI race speeds up as self-improving models advance"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/us-china-ai-race-speeds-up-as-self-improving-models-advance"
