"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"Tech in Asia"	"These are Asia’s most active investors in AI"	"We've compiled a list of investors that are pouring money into Asia’s AI startups."	"AI"	"2026-06-30"	"https://www.techinasia.com/these-are-asias-most-active-investors-in-ai"
"2"	"Tech in Asia"	"Israeli AI testing startup Arato raises $10m seed funding"	"Arato's platform runs thousands of simulated user interactions across text, voice, image, and data."	"AI"	"2026-06-29"	"https://www.techinasia.com/endowus-ceo-gregory-van-optimistic-profitability"
"3"	"Tech in Asia"	"ByteDance targets next-gen AI CPU by early 2027"	"An earlier version of ByteDance's chip has been used internally since late last year."	"AI"	"2026-06-29"	"https://www.techinasia.com/bytedance-spend-30b-china-ai-2026"
"4"	"DigiTimes"	"China's SiC race shifts from EVs to AI data centers as SICC overtakes Wolfspeed"	"China's silicon carbide (SiC) supply chain is finding a new growth engine as AI strains data-center power systems, extending a market long driven by electric vehicles."	"AI"	"2026-06-29"	"https://www.digitimes.com/news/a20260629VL206/sic-data-sicc-wolfspeed-market.html"
"5"	"DigiTimes"	"Halos signals Nvidia's bid to make safety certification the robotics gateway"	"Nvidia does not make robots, but it is becoming a key force behind embodied intelligence companies. At Automate 2026, North America's largest industrial automation show, on June 22, Deepu Talla, vice president of Nvidia's robotics business, said on stage that the company hired 18,600 man-years of engineers to bring the"	"Automation"	"2026-06-29"	"https://www.digitimes.com/news/a20260629PD232/nvidia-robotics-certification-cuda-2026.html"
"6"	"DigiTimes"	"Arm says it tops 50% share in hyperscale cloud as x86 grip slips"	"Arm Holdings says its chip architecture has crossed the 50% threshold in the hyperscale cloud market, a milestone in a segment long dominated by Intel and AMD. The SoftBank-backed chip designer is now pushing further into the hardware business itself, even as supply chains strain under the weight of the AI infrastructu"	"AI"	"2026-06-29"	"https://www.digitimes.com/news/a20260626VL215/arm-x86-chips-market-data-center.html"
"7"	"EE Times Asia"	"Lattice Receives 2026 AI Breakthrough Award"	"Lattice Semiconductor's Lattice sensAI solution stack was named AI Edge Solution of the Year by the 2026 AI Breakthrough Awards. The post Lattice Receives 2026 AI Breakthrough Award appeared first on EE Times Asia ."	"Semiconductor, AI"	"2026-06-29"	"https://www.eetasia.com/lattice-receives-2026-ai-breakthrough-award/"
"8"	"EE Times Asia"	"ST Backs Oversonic as It Expands Humanoid Robotics Development"	"New investors support Oversonic's growth plans, advancing cognitive humanoid robotics for industrial and healthcare applications globally. The post ST Backs Oversonic as It Expands Humanoid Robotics Development appeared first on EE Times Asia ."	"Automation"	"2026-06-29"	"https://www.eetasia.com/st-backs-oversonic-as-it-expands-humanoid-robotics-development/"
"9"	"Channel NewsAsia"	"Bitcoin miner and AI firm Ionic Digital files for Nasdaq direct listing"	"Bitcoin miner and AI firm Ionic Digital files for Nasdaq direct listing"	"AI"	"2026-06-29"	"https://www.channelnewsasia.com/business/bitcoin-miner-and-ai-firm-ionic-digital-files-nasdaq-direct-listing-6219941"
"10"	"Channel NewsAsia"	"Uber, Waymo end robotaxi partnership in Phoenix"	"Uber, Waymo end robotaxi partnership in Phoenix"	"Automation"	"2026-06-29"	"https://www.channelnewsasia.com/business/uber-waymo-end-robotaxi-partnership-in-phoenix-6219906"
"11"	"EE Times Asia"	"Arrow and ST Collaborating to Accelerate Industrial AMR Development"	"Arrow and STMicroelectronics have developed an industrial AMR reference platform designed to shorten the path from concept to deployment for professional service robots. The post Arrow and ST Collaborating to Accelerate Industrial AMR Development appeared first on EE Times Asia ."	"Electronics, Automation"	"2026-06-29"	"https://www.eetasia.com/arrow-and-st-collaborating-to-accelerate-industrial-amr-development/"
"12"	"Nikkei Asia"	"'I've applied for 8,000 jobs': Tech grads at top US schools feel shut out by AI"	"'I've applied for 8,000 jobs': Tech grads at top US schools feel shut out by AI"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/i-ve-applied-for-8-000-jobs-tech-grads-at-top-us-schools-feel-shut-out-by-ai"
"13"	"Nikkei Asia"	"Asia's AI rally winners face a rising leverage problem"	"Asia's AI rally winners face a rising leverage problem"	"AI"	""	"https://asia.nikkei.com/business/markets/trading-asia/asia-s-ai-rally-winners-face-a-rising-leverage-problem"
"14"	"Nikkei Asia"	"Honda starts AI data center battery production in US after EV pivot"	"Honda starts AI data center battery production in US after EV pivot"	"AI"	""	"https://asia.nikkei.com/business/technology/artificial-intelligence/honda-starts-ai-data-center-battery-production-in-us-after-ev-pivot"
"15"	"KED Global"	"AI trade isn’t just about tech stocks but also power, TCW says"	"The artificial intelligence boom has sent investors racing into chipmakers, cloud providers and megacap technology stocks, but a more durable opportun"	"AI"	""	"https://www.kedglobal.com/asset-management/newsView/ked202606010002"
"16"	"KED Global"	"No career ambition, no ego: AI plays devil's advocate at Audax Private Equity"	"Generative AI is challenging traditional investment theses, acting as a devil's advocate to sharpen decision-making, particularly when it comes to ass"	"AI"	""	"https://www.kedglobal.com/private-equity/newsView/ked202603120002"
"17"	"KED Global"	"EuBiologics partners with Korea's health agency to develop Nipah virus vaccine candidate"	"EuBiologics Co., South Korea's vaccine-focused biotechnology company, is developing a vaccine candidate against the Nipah virus, an infectious disease"	"Biotechnology"	""	"https://www.kedglobal.com/bio-pharma/newsView/ked202603100001"
