"#"	"Source"	"Title"	"Summary (80 words)"	"Topics"	"Date"	"URL"
"1"	"DigiTimes"	"SK Hynix commits US$39 billion to new Yongin and Cheongju fabs as AI memory demand builds"	"SK Hynix has approved roughly KRW54 trillion (approx. US$39 billion) in new fab construction across two domestic sites, allocating KRW35.2 trillion to a second Yongin fab and KRW19.1 trillion to a new Cheongju NAND plant, in a move the company frames as securing supply capacity rather than chasing a cycle."	"AI, Semiconductor"	"2026-08-07"	"https://www.digitimes.com/news/a20260807VL218/sk-hynix-nand-fab-investment.html"
"2"	"DigiTimes"	"China launches review of Palo Alto Networks as trade tensions with US escalate"	"China's cyberspace authority said it has begun to scrutinize products sold by US cybersecurity company Palo Alto Networks within the country, citing risks to national security and critical infrastructure in its decision. This takes place during a time of heightened tensions between the US and China over technology supp"	"AI, Logistics"	"2026-08-07"	"https://www.digitimes.com/news/a20260807VL217/palo-alto-networks-china-cybersecurity-infrastructure-business.html"
"3"	"Tech in Asia"	"Predicting cancer drug responses before clinical trials begin"	"AlphaGrid uses AI and patient-derived organoids to build digital twins of tumors, testing drug responses before clinical trials even begin."	"AI, Pharmaceutical"	"2026-08-07"	"https://www.techinasia.com/predicting-cancer-drug-responses-clinical-trials"
"4"	"DigiTimes"	"Zhen Ding Tech hits July revenue record on AI and consumer electronics demand"	"Zhen Ding Tech (ZDT) said July revenue reached its highest level so far in 2026, supported by strong momentum across mobile communications, servers, optical modules and IC substrates. Its mobile communications business maintained double-digit year-on-year growth, while combined revenue from servers, optical modules and"	"Electronics, AI"	"2026-08-07"	"https://www.digitimes.com/news/a20260807PD238/zhen-ding-revenue-demand-electronics-2026.html"
"5"	"Tech in Asia"	"Taiwan chipmaker Nanya plans $10.7b fab investment"	"The fab is being built in New Taipei City’s Nanlin Technology Park under a phased project that began in 2022."	"Semiconductor"	"2026-08-07"	"https://www.techinasia.com/nvidia-partnerships-drive-rally-asian-suppliers"
"6"	"EE Times Asia"	"SEMICON Taiwan 2026 Spotlights Breakthroughs in Design, Memory, and Optical Interconnect"	"SEMICON Taiwan 2026 highlights how AI power constraints are accelerating system-level integration across chips, memory, and optical interconnects. The post SEMICON Taiwan 2026 Spotlights Breakthroughs in Design, Memory, and Optical Interconnect appeared first on EE Times Asia ."	"AI, Semiconductor"	"2026-08-07"	"https://www.eetasia.com/semicon-taiwan-2026-spotlights-breakthroughs-in-design-memory-and-optical-interconnect/"
"7"	"Tech in Asia"	"Chinese AI firms push Hong Kong data center leasing"	"Hong Kong’s appeal partly reflects a lighter cross-border data transfer regime."	"AI"	"2026-08-07"	"https://www.techinasia.com/bytedance-talks-iluvatar-chips-curbs-bite"
"8"	"EE Times Asia"	"DigiKey and Engineering Influencer Shawn Hymel to Host Webinar for Robotics Developers"	"DigiKey is strengthening its educational offerings in AI and robotics with a hands-on webinar and a six-part video series focused on reinforcement learning. The post DigiKey and Engineering Influencer Shawn Hymel to Host Webinar for Robotics Developers appeared first on EE Times Asia ."	"AI, Automation"	"2026-08-07"	"https://www.eetasia.com/digikey-and-engineering-influencer-shawn-hymel-to-host-webinar-for-robotics-developers/"
"9"	"EE Times Asia"	"Global Chip Sales Up 35% in 2Q 2026"	"Global semiconductor sales reached $403.3 billion in 2Q 2026, up by 35.1% quarter-on-quarter, according to SIA. The post Global Chip Sales Up 35% in 2Q 2026 appeared first on EE Times Asia ."	"Semiconductor"	"2026-08-07"	"https://www.eetasia.com/global-chip-sales-up-35-in-2q-2026/"
"10"	"Nikkei Asia"	"Shares in Australia's Atlassian surge 33% as sales growth quells AI fears"	"Shares in Australia's Atlassian surge 33% as sales growth quells AI fears"	"AI"	""	"https://asia.nikkei.com/business/markets/shares-in-australia-s-atlassian-surge-33-as-sales-growth-quells-ai-fears"
